G11_shinriki
06.09.2021
19:41:14
shinriki oszillator
DFT of V1
shinriki oszillator 
Chaos_Versuch
V1(V) V2(V) V3(V) cutX(V) cutY(V) DFTfq(Hz) DFTY(power)

7,769E-1 2,341E-2 1,291E-1 1,136E+0 -5,915E-2 3,003E+1 2,553E+0
2,109E+0 1,180E-1 3,103E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,107E+0 1,154E-1 3,119E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,104E+0 1,124E-1 3,136E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,102E+0 1,093E-1 3,152E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,098E+0 1,060E-1 3,167E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,095E+0 1,029E-1 3,185E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,091E+0 9,961E-2 3,195E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,088E+0 9,615E-2 3,211E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,084E+0 9,253E-2 3,223E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,080E+0 8,858E-2 3,234E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,075E+0 8,496E-2 3,244E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,071E+0 8,101E-2 3,254E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,066E+0 7,706E-2 3,262E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,061E+0 7,295E-2 3,272E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,056E+0 6,900E-2 3,284E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,050E+0 6,455E-2 3,282E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,045E+0 6,011E-2 3,292E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,039E+0 5,599E-2 3,297E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,033E+0 5,139E-2 3,299E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,027E+0 4,694E-2 3,304E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,021E+0 4,217E-2 3,307E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,015E+0 3,772E-2 3,302E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,008E+0 3,279E-2 3,304E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,001E+0 2,818E-2 3,297E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,995E+0 2,357E-2 3,297E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,988E+0 1,863E-2 3,294E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,981E+0 1,386E-2 3,287E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,973E+0 9,087E-3 3,280E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,966E+0 4,150E-3 3,277E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,959E+0 -7,876E-4 3,266E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,951E+0 -5,396E-3 3,254E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,944E+0 -1,033E-2 3,246E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,936E+0 -1,527E-2 3,231E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,928E+0 -2,021E-2 3,228E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,920E+0 -2,498E-2 3,203E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,912E+0 -2,959E-2 3,192E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,904E+0 -3,436E-2 3,174E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,896E+0 -3,881E-2 3,160E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,887E+0 -4,341E-2 3,139E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,879E+0 -4,835E-2 3,118E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,871E+0 -5,280E-2 3,099E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,862E+0 -5,691E-2 3,081E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,854E+0 -6,168E-2 3,058E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,846E+0 -6,596E-2 3,035E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,837E+0 -7,008E-2 3,011E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,829E+0 -7,436E-2 2,984E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,820E+0 -7,847E-2 2,955E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,811E+0 -8,226E-2 2,928E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,803E+0 -8,637E-2 2,900E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,795E+0 -8,999E-2 2,871E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,787E+0 -9,394E-2 2,844E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,778E+0 -9,723E-2 2,815E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,770E+0 -1,005E-1 2,782E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,762E+0 -1,040E-1 2,749E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,754E+0 -1,068E-1 2,713E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,745E+0 -1,099E-1 2,680E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,738E+0 -1,129E-1 2,648E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,730E+0 -1,157E-1 2,617E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,722E+0 -1,185E-1 2,583E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,714E+0 -1,208E-1 2,546E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,706E+0 -1,229E-1 2,512E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,699E+0 -1,249E-1 2,474E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,691E+0 -1,270E-1 2,436E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,684E+0 -1,288E-1 2,397E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,676E+0 -1,305E-1 2,364E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,669E+0 -1,321E-1 2,328E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,662E+0 -1,334E-1 2,290E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,656E+0 -1,343E-1 2,250E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,649E+0 -1,351E-1 2,212E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,643E+0 -1,357E-1 2,176E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,636E+0 -1,366E-1 2,138E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,630E+0 -1,371E-1 2,099E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,624E+0 -1,374E-1 2,061E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,619E+0 -1,374E-1 2,028E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,613E+0 -1,372E-1 1,990E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,608E+0 -1,371E-1 1,954E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,603E+0 -1,364E-1 1,914E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,598E+0 -1,357E-1 1,875E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,594E+0 -1,353E-1 1,842E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,590E+0 -1,343E-1 1,807E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,586E+0 -1,326E-1 1,768E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,582E+0 -1,313E-1 1,735E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,578E+0 -1,302E-1 1,699E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,575E+0 -1,280E-1 1,666E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,572E+0 -1,264E-1 1,631E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,570E+0 -1,242E-1 1,603E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,568E+0 -1,218E-1 1,567E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,565E+0 -1,196E-1 1,538E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,564E+0 -1,170E-1 1,506E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,562E+0 -1,144E-1 1,477E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,561E+0 -1,112E-1 1,445E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,560E+0 -1,086E-1 1,414E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,560E+0 -1,051E-1 1,388E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,560E+0 -1,017E-1 1,361E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,560E+0 -9,822E-2 1,337E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,561E+0 -9,444E-2 1,309E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,562E+0 -9,081E-2 1,284E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,563E+0 -8,654E-2 1,268E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,565E+0 -8,259E-2 1,243E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,567E+0 -7,847E-2 1,220E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,569E+0 -7,403E-2 1,203E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,573E+0 -6,991E-2 1,182E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,576E+0 -6,530E-2 1,161E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,580E+0 -6,037E-2 1,146E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,583E+0 -5,526E-2 1,131E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,588E+0 -5,066E-2 1,115E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,593E+0 -4,539E-2 1,105E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,598E+0 -4,029E-2 1,088E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,604E+0 -3,519E-2 1,080E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,610E+0 -2,992E-2 1,070E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,617E+0 -2,449E-2 1,062E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,624E+0 -1,889E-2 1,052E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,631E+0 -1,313E-2 1,049E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,638E+0 -7,700E-3 1,042E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,646E+0 -1,940E-3 1,042E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,655E+0 3,656E-3 1,039E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,664E+0 9,910E-3 1,037E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,673E+0 1,567E-2 1,041E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,683E+0 2,160E-2 1,042E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,693E+0 2,752E-2 1,047E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,703E+0 3,361E-2 1,047E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,714E+0 3,954E-2 1,057E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,725E+0 4,562E-2 1,067E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,737E+0 5,188E-2 1,077E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,748E+0 5,780E-2 1,087E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,760E+0 6,406E-2 1,098E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,772E+0 7,031E-2 1,110E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,785E+0 7,640E-2 1,129E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,798E+0 8,266E-2 1,146E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,811E+0 8,891E-2 1,164E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,824E+0 9,467E-2 1,177E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,838E+0 1,008E-1 1,207E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,851E+0 1,068E-1 1,225E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,865E+0 1,131E-1 1,250E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,880E+0 1,189E-1 1,274E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,894E+0 1,248E-1 1,301E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,908E+0 1,309E-1 1,329E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,922E+0 1,365E-1 1,358E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,936E+0 1,421E-1 1,389E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,951E+0 1,480E-1 1,422E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,965E+0 1,538E-1 1,455E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,979E+0 1,594E-1 1,491E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,993E+0 1,646E-1 1,524E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,007E+0 1,700E-1 1,562E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,021E+0 1,750E-1 1,597E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,034E+0 1,804E-1 1,636E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,048E+0 1,852E-1 1,676E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,061E+0 1,900E-1 1,720E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,074E+0 1,949E-1 1,761E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,087E+0 1,995E-1 1,807E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,099E+0 2,040E-1 1,849E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,111E+0 2,084E-1 1,893E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,123E+0 2,123E-1 1,936E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,134E+0 2,163E-1 1,979E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,145E+0 2,201E-1 2,031E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,156E+0 2,235E-1 2,079E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,166E+0 2,273E-1 2,125E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,176E+0 2,303E-1 2,171E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,186E+0 2,334E-1 2,224E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,195E+0 2,362E-1 2,273E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,204E+0 2,392E-1 2,329E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,212E+0 2,413E-1 2,377E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,220E+0 2,436E-1 2,425E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,228E+0 2,458E-1 2,474E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,235E+0 2,472E-1 2,530E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,241E+0 2,486E-1 2,581E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,248E+0 2,497E-1 2,629E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,253E+0 2,507E-1 2,681E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,259E+0 2,512E-1 2,736E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,264E+0 2,518E-1 2,787E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,268E+0 2,522E-1 2,839E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,272E+0 2,520E-1 2,887E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,275E+0 2,512E-1 2,938E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,279E+0 2,509E-1 2,988E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,281E+0 2,500E-1 3,042E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,283E+0 2,486E-1 3,093E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,285E+0 2,474E-1 3,137E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,286E+0 2,454E-1 3,190E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,286E+0 2,435E-1 3,234E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,287E+0 2,416E-1 3,284E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,287E+0 2,387E-1 3,333E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,286E+0 2,359E-1 3,373E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,285E+0 2,329E-1 3,419E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,283E+0 2,295E-1 3,457E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,281E+0 2,257E-1 3,498E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,279E+0 2,219E-1 3,536E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,277E+0 2,179E-1 3,578E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,273E+0 2,135E-1 3,611E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,270E+0 2,086E-1 3,646E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,266E+0 2,040E-1 3,680E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,261E+0 1,989E-1 3,717E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,256E+0 1,937E-1 3,746E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,251E+0 1,882E-1 3,776E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,245E+0 1,824E-1 3,806E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,239E+0 1,763E-1 3,830E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,233E+0 1,704E-1 3,858E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,226E+0 1,638E-1 3,888E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,219E+0 1,570E-1 3,909E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,212E+0 1,505E-1 3,936E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,204E+0 1,436E-1 3,954E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,196E+0 1,363E-1 3,975E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,187E+0 1,292E-1 3,991E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,179E+0 1,215E-1 4,005E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,170E+0 1,141E-1 4,026E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,161E+0 1,060E-1 4,034E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,151E+0 9,796E-2 4,047E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,141E+0 8,990E-2 4,061E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,131E+0 8,167E-2 4,070E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,120E+0 7,327E-2 4,074E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,109E+0 6,488E-2 4,075E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,098E+0 5,632E-2 4,079E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,086E+0 4,760E-2 4,079E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,074E+0 3,855E-2 4,077E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,062E+0 3,015E-2 4,075E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,050E+0 2,110E-2 4,070E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,038E+0 1,221E-2 4,061E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,025E+0 2,833E-3 4,052E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
2,012E+0 -6,219E-3 4,044E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,999E+0 -1,494E-2 4,029E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,985E+0 -2,416E-2 4,015E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,972E+0 -3,338E-2 3,996E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,958E+0 -4,259E-2 3,977E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,943E+0 -5,164E-2 3,950E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,929E+0 -6,053E-2 3,929E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,915E+0 -6,925E-2 3,904E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,901E+0 -7,831E-2 3,876E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,886E+0 -8,736E-2 3,842E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,871E+0 -9,592E-2 3,812E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,857E+0 -1,046E-1 3,774E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,842E+0 -1,132E-1 3,741E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,827E+0 -1,216E-1 3,702E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,812E+0 -1,302E-1 3,664E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,797E+0 -1,382E-1 3,624E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,782E+0 -1,463E-1 3,577E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,767E+0 -1,542E-1 3,531E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,752E+0 -1,619E-1 3,486E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,736E+0 -1,695E-1 3,434E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,721E+0 -1,766E-1 3,384E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,705E+0 -1,840E-1 3,336E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,690E+0 -1,907E-1 3,280E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,675E+0 -1,976E-1 3,226E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,660E+0 -2,044E-1 3,169E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,644E+0 -2,105E-1 3,113E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,629E+0 -2,164E-1 3,053E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,614E+0 -2,223E-1 2,994E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,598E+0 -2,281E-1 2,938E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,583E+0 -2,333E-1 2,871E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,568E+0 -2,383E-1 2,810E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,553E+0 -2,429E-1 2,746E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,538E+0 -2,475E-1 2,681E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,523E+0 -2,518E-1 2,617E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,508E+0 -2,556E-1 2,555E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,494E+0 -2,590E-1 2,486E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,479E+0 -2,626E-1 2,421E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,465E+0 -2,654E-1 2,352E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,451E+0 -2,681E-1 2,281E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,437E+0 -2,707E-1 2,217E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,423E+0 -2,730E-1 2,150E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,409E+0 -2,745E-1 2,081E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,395E+0 -2,761E-1 2,012E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,381E+0 -2,773E-1 1,946E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,368E+0 -2,781E-1 1,877E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,355E+0 -2,786E-1 1,806E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,342E+0 -2,789E-1 1,738E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,329E+0 -2,789E-1 1,669E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,317E+0 -2,781E-1 1,605E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,304E+0 -2,776E-1 1,539E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,292E+0 -2,765E-1 1,470E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,280E+0 -2,753E-1 1,404E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,269E+0 -2,735E-1 1,340E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,257E+0 -2,717E-1 1,273E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,246E+0 -2,694E-1 1,215E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,236E+0 -2,671E-1 1,151E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,225E+0 -2,641E-1 1,087E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,215E+0 -2,608E-1 1,026E-1 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,205E+0 -2,575E-1 9,681E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,196E+0 -2,536E-1 9,105E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,187E+0 -2,496E-1 8,496E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
1,178E+0 -2,455E-1 7,920E-2 0,000E+0 0,000E+0 0,000E+0 0,000E+0
