Raman-Spectrum _CHBr3 _spol001.dat
27/09/2021
15:27:30
_CHBr3
_spol0 Temp: NON
X in nm	Y Signal 	Error Signal				
608,08000	0,11589	0,00036
608,12000	0,10723	0,00027
608,16000	0,10912	0,00050
608,20000	0,10901	0,00025
608,24000	0,11232	0,00027
608,28000	0,10082	0,00025
608,32000	0,10927	0,00053
608,36000	0,11115	0,00031
608,40000	0,10550	0,00046
608,44000	0,11293	0,00033
608,48000	0,11304	0,00041
608,52000	0,10830	0,00044
608,56000	0,10438	0,00025
608,60000	0,10906	0,00040
608,64000	0,11217	0,00020
608,68000	0,10530	0,00046
608,72000	0,10260	0,00032
608,76000	0,10952	0,00065
608,80000	0,10927	0,00062
608,84000	0,10840	0,00057
608,88000	0,10581	0,00060
608,92000	0,10657	0,00031
608,96000	0,10830	0,00031
609,00000	0,10932	0,00044
609,04000	0,11293	0,00023
609,08000	0,11298	0,00025
609,12000	0,10662	0,00027
609,16000	0,10540	0,00034
609,20000	0,10749	0,00041
609,24000	0,10438	0,00041
609,28000	0,10764	0,00058
609,32000	0,10932	0,00031
609,36000	0,10922	0,00056
609,40000	0,11304	0,00041
609,44000	0,10738	0,00047
609,48000	0,11207	0,00047
609,52000	0,11034	0,00050
609,56000	0,11100	0,00041
609,60000	0,10285	0,00034
609,64000	0,10453	0,00020
609,68000	0,10484	0,00041
609,72000	0,10728	0,00055
609,76000	0,10835	0,00040
609,80000	0,10458	0,00027
609,84000	0,10840	0,00034
609,88000	0,10178	0,00047
609,92000	0,10840	0,00034
609,96000	0,10810	0,00044
610,00000	0,11222	0,00027
610,04000	0,11029	0,00015
610,08000	0,10367	0,00053
610,12000	0,10275	0,00023
610,16000	0,10830	0,00038
610,20000	0,10540	0,00047
610,24000	0,10555	0,00050
610,28000	0,10744	0,00025
610,32000	0,10647	0,00061
610,36000	0,10759	0,00050
610,40000	0,10642	0,00041
610,44000	0,10922	0,00051
610,48000	0,10942	0,00061
610,52000	0,11212	0,00023
610,56000	0,11192	0,00046
610,60000	0,10901	0,00034
610,64000	0,10570	0,00042
610,68000	0,11105	0,00034
610,72000	0,10840	0,00047
610,76000	0,10652	0,00033
610,80000	0,11594	0,00050
610,84000	0,11543	0,00050
610,88000	0,10458	0,00042
610,92000	0,11207	0,00034
610,96000	0,10560	0,00048
611,00000	0,11146	0,00047
