x	Ch0	Ch1	Ch3	Ch4	f	Ch0_b	Ch1_b	Ch3_b	Ch4_b	f-4	Ch4_b1
169.3758	0.2121	0.0631	0.0552	0.4747	0.059420693	0.152679307	0.003679307	-0.004220693	0.415279307	0.49445729	-0.01975729
169.3953	0.2121	0.0631	0.0552	0.4762	0.059433224	0.152666776	0.003666776	-0.004233224	0.416766776	0.494546627	-0.018346627
169.4161	0.2123	0.0631	0.0553	0.4775	0.059446591	0.152853409	0.003653409	-0.004146591	0.418053409	0.494641921	-0.017141921
169.4382	0.2124	0.0631	0.0553	0.4779	0.059460793	0.152939207	0.003639207	-0.004160793	0.418439207	0.494743169	-0.016843169
169.4578	0.2127	0.0632	0.0553	0.4759	0.059473388	0.153226612	0.003726612	-0.004173388	0.416426612	0.494832965	-0.018932965
169.4779	0.2127	0.0632	0.0553	0.4729	0.059486305	0.153213695	0.003713695	-0.004186305	0.413413695	0.494925051	-0.022025051
169.4991	0.2131	0.0632	0.0553	0.4729	0.059499929	0.153600071	0.003700071	-0.004199929	0.413400071	0.495022177	-0.022122177
169.5189	0.2135	0.0632	0.0553	0.4748	0.059512653	0.153987347	0.003687347	-0.004212653	0.415287347	0.495112888	-0.020312888
169.538	0.2135	0.0632	0.0553	0.4768	0.059524927	0.153975073	0.003675073	-0.004224927	0.417275073	0.495200393	-0.018400393
169.5577	0.2136	0.0632	0.0554	0.4779	0.059537587	0.154062413	0.003662413	-0.004137587	0.418362413	0.495290647	-0.017390647
169.5765	0.214	0.0633	0.0553	0.4777	0.059549668	0.154450332	0.003750332	-0.004249668	0.418150332	0.495376777	-0.017676777
169.5982	0.2142	0.0633	0.0554	0.4758	0.059563613	0.154636387	0.003736387	-0.004163613	0.416236387	0.495476193	-0.019676193
169.6191	0.2133	0.0633	0.0554	0.4745	0.059577044	0.153722956	0.003722956	-0.004177044	0.414922956	0.495571945	-0.021071945
169.6378	0.2126	0.0633	0.0554	0.4746	0.059589061	0.153010939	0.003710939	-0.004189061	0.415010939	0.495657617	-0.021057617
169.6586	0.2137	0.0633	0.0554	0.4755	0.059602427	0.154097573	0.003697573	-0.004202427	0.415897573	0.49575291	-0.02025291
169.6785	0.214	0.0634	0.0554	0.4777	0.059615216	0.154384784	0.003784784	-0.004215216	0.418084784	0.49584408	-0.01814408
169.7015	0.2139	0.0634	0.0555	0.479	0.059629996	0.154270004	0.003770004	-0.004129996	0.419370004	0.495949452	-0.016949452
169.7191	0.2142	0.0634	0.0555	0.4793	0.059641306	0.154558694	0.003758694	-0.004141306	0.419658694	0.496030085	-0.016730085
169.7411	0.2144	0.0634	0.0555	0.4785	0.059655444	0.154744556	0.003744556	-0.004155444	0.418844556	0.496130876	-0.017630876
169.7607	0.2142	0.0634	0.0555	0.4768	0.05966804	0.15453196	0.00373196	-0.00416804	0.41713196	0.496220671	-0.019420671
169.7821	0.2139	0.0634	0.0555	0.4754	0.059681792	0.154218208	0.003718208	-0.004181792	0.415718208	0.496318713	-0.020918713
169.8005	0.2136	0.0634	0.0555	0.4747	0.059693616	0.153906384	0.003706384	-0.004193616	0.415006384	0.496403011	-0.021703011
169.8193	0.2135	0.0634	0.0555	0.4751	0.059705697	0.153794303	0.003694303	-0.004205697	0.415394303	0.496489141	-0.021389141
169.8413	0.2132	0.0634	0.0555	0.4759	0.059719835	0.153480165	0.003680165	-0.004219835	0.416180165	0.496589932	-0.020689932
169.8616	0.2135	0.0635	0.0556	0.4767	0.059732881	0.153767119	0.003767119	-0.004132881	0.416967119	0.496682934	-0.019982934
169.8812	0.2142	0.0635	0.0555	0.477	0.059745476	0.154454524	0.003754524	-0.004245476	0.417254524	0.49677273	-0.01977273
169.9023	0.2144	0.0635	0.0556	0.478	0.059759035	0.154640965	0.003740965	-0.004159035	0.418240965	0.496869397	-0.018869397
169.9214	0.214	0.0635	0.0556	0.4787	0.05977131	0.15422869	0.00372869	-0.00417131	0.41892869	0.496956902	-0.018256902
169.9422	0.214	0.0635	0.0556	0.4783	0.059784676	0.154215324	0.003715324	-0.004184676	0.418515324	0.497052195	-0.018752195
169.9631	0.214	0.0635	0.0556	0.477	0.059798107	0.154201893	0.003701893	-0.004198107	0.417201893	0.497147946	-0.020147946
169.9829	0.2142	0.0635	0.0556	0.4753	0.059810831	0.154389169	0.003689169	-0.004210831	0.415489169	0.497238658	-0.021938658
170.0056	0.2141	0.0635	0.0556	0.4737	0.059825419	0.154274581	0.003674581	-0.004225419	0.413874581	0.497342656	-0.023642656
170.0259	0.2144	0.0636	0.0556	0.4735	0.059838464	0.154561536	0.003761536	-0.004238464	0.413661536	0.497435658	-0.023935658
170.0463	0.2148	0.0636	0.0556	0.4742	0.059851574	0.154948426	0.003748426	-0.004251574	0.414348426	0.497529119	-0.023329119
170.0643	0.2146	0.0636	0.0556	0.4754	0.059863141	0.154736859	0.003736859	-0.004263141	0.415536859	0.497611584	-0.022211584
170.0856	0.2145	0.0636	0.0556	0.4761	0.059876829	0.154623171	0.003723171	-0.004276829	0.416223171	0.497709168	-0.021609168
170.1051	0.2147	0.0636	0.0557	0.4773	0.05988936	0.15481064	0.00371064	-0.00418936	0.41741064	0.497798505	-0.020498505
170.1263	0.2148	0.0636	0.0557	0.4788	0.059902984	0.154897016	0.003697016	-0.004202984	0.418897016	0.497895631	-0.019095631
170.1469	0.2151	0.0637	0.0557	0.4782	0.059916222	0.155183778	0.003783778	-0.004216222	0.418283778	0.497990008	-0.019790008
170.1678	0.2154	0.0637	0.0557	0.4768	0.059929653	0.155470347	0.003770347	-0.004229653	0.416870347	0.498085759	-0.021285759
170.1865	0.2152	0.0637	0.0557	0.4746	0.05994167	0.15525833	0.00375833	-0.00424167	0.41465833	0.498171431	-0.023571431
170.207	0.2152	0.0637	0.0557	0.4738	0.059954844	0.155245156	0.003745156	-0.004254844	0.413845156	0.49826535	-0.02446535
170.229	0.2152	0.0637	0.0558	0.4744	0.059968981	0.155231019	0.003731019	-0.004168981	0.414431019	0.498366141	-0.023966141
170.2486	0.2151	0.0637	0.0558	0.4758	0.059981577	0.155118423	0.003718423	-0.004181577	0.415818423	0.498455936	-0.022655936
170.2689	0.215	0.0638	0.0558	0.4766	0.059994622	0.155005378	0.003805378	-0.004194622	0.416605378	0.498548938	-0.021948938
170.2888	0.215	0.0638	0.0558	0.4777	0.06000741	0.15499259	0.00379259	-0.00420741	0.41769259	0.498640108	-0.020940108
170.312	0.2151	0.0638	0.0558	0.4795	0.060022319	0.155077681	0.003777681	-0.004222319	0.419477681	0.498746397	-0.019246397
170.3275	0.215	0.0638	0.0558	0.4802	0.06003228	0.15496772	0.00376772	-0.00423228	0.42016772	0.498817409	-0.018617409
170.3482	0.215	0.0638	0.0558	0.4801	0.060045582	0.154954418	0.003754418	-0.004245582	0.420054418	0.498912243	-0.018812243
170.3687	0.2148	0.0638	0.0558	0.4796	0.060058756	0.154741244	0.003741244	-0.004258756	0.419541244	0.499006162	-0.019406162
170.3888	0.2145	0.0638	0.0558	0.4776	0.060071673	0.154428327	0.003728327	-0.004271673	0.417528327	0.499098248	-0.021498248
170.4098	0.2135	0.0638	0.0559	0.4759	0.060085168	0.153414832	0.003714832	-0.004185168	0.415814832	0.499194458	-0.023294458
170.4293	0.2142	0.0638	0.0559	0.4761	0.060097699	0.154102301	0.003702301	-0.004197699	0.416002301	0.499283795	-0.023183795
170.4499	0.2139	0.0638	0.0559	0.4775	0.060110937	0.153789063	0.003689063	-0.004210937	0.417389063	0.499378172	-0.021878172
170.4714	0.2139	0.0638	0.0559	0.4787	0.060124754	0.153775246	0.003675246	-0.004224754	0.418575246	0.499476672	-0.020776672
170.4914	0.214	0.0638	0.0559	0.4799	0.060137606	0.153862394	0.003662394	-0.004237606	0.419762394	0.4995683	-0.0196683
170.5118	0.2138	0.0639	0.0559	0.4806	0.060150716	0.153649284	0.003749284	-0.004250716	0.420449284	0.499661761	-0.019061761
170.5324	0.2135	0.0638	0.056	0.4809	0.060163954	0.153336046	0.003636046	-0.004163954	0.420736046	0.499756137	-0.018856137
170.553	0.2137	0.0639	0.0559	0.4803	0.060177192	0.153522808	0.003722808	-0.004277192	0.420122808	0.499850514	-0.019550514
170.5745	0.2141	0.0639	0.0559	0.4784	0.060191009	0.153908991	0.003708991	-0.004291009	0.418208991	0.499949014	-0.021549014
170.5937	0.2146	0.0639	0.056	0.476	0.060203347	0.154396653	0.003696653	-0.004203347	0.415796653	0.500036977	-0.024036977
170.6144	0.2144	0.0639	0.056	0.4752	0.060216649	0.154183351	0.003683351	-0.004216649	0.414983351	0.500131812	-0.024931812
170.6351	0.2143	0.0639	0.056	0.4759	0.060229952	0.154070048	0.003670048	-0.004229952	0.415670048	0.500226647	-0.024326647
170.6553	0.2141	0.0639	0.056	0.478	0.060242933	0.153857067	0.003657067	-0.004242933	0.417757067	0.500319191	-0.022319191
170.6764	0.2143	0.064	0.056	0.4793	0.060256492	0.154043508	0.003743508	-0.004256492	0.419043508	0.500415859	-0.021115859
170.6964	0.2144	0.064	0.056	0.4797	0.060269345	0.154130655	0.003730655	-0.004269345	0.419430655	0.500507487	-0.020807487
170.7157	0.2147	0.064	0.056	0.4804	0.060281747	0.154418253	0.003718253	-0.004281747	0.420118253	0.500595908	-0.020195908
170.7366	0.2147	0.064	0.056	0.4799	0.060295178	0.154404822	0.003704822	-0.004295178	0.419604822	0.500691659	-0.020791659
170.7569	0.2148	0.064	0.0561	0.4784	0.060308224	0.154491776	0.003691776	-0.004208224	0.418091776	0.500784662	-0.022384662
170.7762	0.2148	0.064	0.0561	0.4769	0.060320626	0.154479374	0.003679374	-0.004220626	0.416579374	0.500873083	-0.023973083
170.7977	0.2148	0.064	0.0561	0.4753	0.060334443	0.154465557	0.003665557	-0.004234443	0.414965557	0.500971583	-0.025671583
170.8174	0.2149	0.0641	0.0561	0.4753	0.060347102	0.154552898	0.003752898	-0.004247102	0.414952898	0.501061836	-0.025761836
170.8384	0.2147	0.0641	0.0561	0.4764	0.060360598	0.154339402	0.003739402	-0.004260598	0.416039402	0.501158046	-0.024758046
170.8576	0.2141	0.0641	0.0561	0.4786	0.060372936	0.153727064	0.003727064	-0.004272936	0.418227064	0.501246009	-0.022646009
170.8783	0.2139	0.0641	0.0561	0.4805	0.060386238	0.153513762	0.003713762	-0.004286238	0.420113762	0.501340844	-0.020840844
170.8986	0.2138	0.0641	0.0561	0.4815	0.060399284	0.153400716	0.003700716	-0.004299284	0.421100716	0.501433846	-0.019933846
170.9216	0.2139	0.0641	0.0562	0.4817	0.060414064	0.153485936	0.003685936	-0.004214064	0.421285936	0.501539218	-0.019839218
170.9393	0.2138	0.0641	0.0562	0.4812	0.060425439	0.153374561	0.003674561	-0.004225439	0.420774561	0.501620309	-0.020420309
170.9585	0.2133	0.0641	0.0562	0.481	0.060437777	0.152862223	0.003662223	-0.004237777	0.420562223	0.501708272	-0.020708272
170.9795	0.2124	0.0641	0.0562	0.4792	0.060451272	0.151948728	0.003648728	-0.004251272	0.418748728	0.501804481	-0.022604481
170.9998	0.2127	0.0641	0.0562	0.477	0.060464317	0.152235683	0.003635683	-0.004264317	0.416535683	0.501897484	-0.024897484
171.0212	0.2131	0.0641	0.0562	0.477	0.06047807	0.15262193	0.00362193	-0.00427807	0.41652193	0.501995526	-0.024995526
171.0418	0.2131	0.0641	0.0562	0.478	0.060491308	0.152608692	0.003608692	-0.004291308	0.417508692	0.502089903	-0.024089903
171.0618	0.2132	0.0641	0.0562	0.4796	0.06050416	0.15269584	0.00359584	-0.00430416	0.41909584	0.502181531	-0.022581531
171.0823	0.213	0.0641	0.0562	0.4796	0.060517334	0.152482666	0.003582666	-0.004317334	0.419082666	0.502275449	-0.022675449
171.1026	0.2143	0.0642	0.0562	0.4803	0.060530379	0.153769621	0.003669621	-0.004330379	0.419769621	0.502368452	-0.022068452
171.1204	0.2142	0.0642	0.0562	0.4807	0.060541818	0.153658182	0.003658182	-0.004341818	0.420158182	0.502450001	-0.021750001
171.1419	0.2141	0.0641	0.0562	0.479	0.060555635	0.153544365	0.003544365	-0.004355635	0.418444365	0.502548501	-0.023548501
171.1621	0.2139	0.0641	0.0562	0.4768	0.060568616	0.153331384	0.003531384	-0.004368616	0.416231384	0.502641045	-0.025841045
171.1844	0.214	0.0641	0.0562	0.4758	0.060582946	0.153417054	0.003517054	-0.004382946	0.415217054	0.50274321	-0.02694321
171.2034	0.2137	0.0641	0.0562	0.4761	0.060595156	0.153104844	0.003504844	-0.004395156	0.415504844	0.502830257	-0.026730257
171.2234	0.2133	0.0641	0.0562	0.4776	0.060608009	0.152691991	0.003491991	-0.004408009	0.416991991	0.502921885	-0.025321885
171.2432	0.2131	0.0641	0.0562	0.4788	0.060620733	0.152479267	0.003479267	-0.004420733	0.418179267	0.503012596	-0.024212596
171.2629	0.2134	0.0641	0.0562	0.4798	0.060633392	0.152766608	0.003466608	-0.004433392	0.419166608	0.50310285	-0.02330285
171.2839	0.2138	0.0641	0.0562	0.4807	0.060646888	0.153153112	0.003453112	-0.004446888	0.420053112	0.503199059	-0.022499059
171.3049	0.2141	0.0641	0.0562	0.4812	0.060660383	0.153439617	0.003439617	-0.004460383	0.420539617	0.503295269	-0.022095269
171.3246	0.214	0.0641	0.0562	0.4804	0.060673042	0.153326958	0.003426958	-0.004473042	0.419726958	0.503385522	-0.022985522
171.3455	0.2143	0.0641	0.0562	0.4785	0.060686473	0.153613527	0.003413527	-0.004486473	0.417813527	0.503481274	-0.024981274
171.3671	0.2143	0.0641	0.0561	0.4773	0.060700354	0.153599646	0.003399646	-0.004600354	0.416599646	0.503580232	-0.026280232
171.3873	0.214	0.064	0.0561	0.4774	0.060713335	0.153286665	0.003286665	-0.004613335	0.416686665	0.503672776	-0.026272776
171.406	0.2137	0.064	0.0561	0.4789	0.060725352	0.152974648	0.003274648	-0.004625352	0.418174648	0.503758448	-0.024858448
171.4275	0.2138	0.0639	0.056	0.4803	0.060739169	0.153060831	0.003160831	-0.004739169	0.419560831	0.503856949	-0.023556949
171.4464	0.2134	0.0639	0.056	0.4813	0.060751314	0.152648686	0.003148686	-0.004751314	0.420548686	0.503943537	-0.022643537
171.4676	0.2131	0.0638	0.0559	0.4823	0.060764938	0.152335062	0.003035062	-0.004864938	0.421535062	0.504040663	-0.021740663
171.4887	0.2118	0.0637	0.0559	0.4831	0.060778497	0.151021503	0.002921503	-0.004878497	0.422321503	0.50413733	-0.02103733
171.5048	0.2118	0.0636	0.0558	0.4824	0.060788844	0.151011156	0.002811156	-0.004988844	0.421611156	0.504211091	-0.021811091
171.5273	0.2118	0.0635	0.0557	0.4806	0.060803303	0.150996697	0.002696697	-0.005103303	0.419796697	0.504314172	-0.023714172
171.5465	0.2121	0.0634	0.0555	0.4786	0.060815641	0.151284359	0.002584359	-0.005315641	0.417784359	0.504402135	-0.025802135
171.5685	0.2121	0.0633	0.0554	0.478	0.060829779	0.151270221	0.002470221	-0.005429779	0.417170221	0.504502926	-0.026502926
171.5894	0.2119	0.0631	0.0553	0.4795	0.06084321	0.15105679	0.00225679	-0.00554321	0.41865679	0.504598677	-0.025098677
171.6115	0.2114	0.0629	0.055	0.4809	0.060857412	0.150542588	0.002042588	-0.005857412	0.420042588	0.504699926	-0.023799926
171.6316	0.2109	0.0627	0.0548	0.4822	0.060870329	0.150029671	0.001829671	-0.006070329	0.421329671	0.504792012	-0.022592012
171.6508	0.2103	0.0624	0.0546	0.4834	0.060882667	0.149417333	0.001517333	-0.006282667	0.422517333	0.504879975	-0.021479975
171.6709	0.2095	0.0621	0.0544	0.4831	0.060895584	0.148604416	0.001204416	-0.006495584	0.422204416	0.504972061	-0.021872061
171.692	0.2088	0.0618	0.0541	0.4814	0.060909143	0.147890857	0.000890857	-0.006809143	0.420490857	0.505068729	-0.023668729
171.7106	0.2082	0.0615	0.0538	0.4787	0.060921096	0.147278904	0.000578904	-0.007121096	0.417778904	0.505153943	-0.026453943
171.7311	0.2076	0.0612	0.0535	0.4779	0.06093427	0.14666573	0.00026573	-0.00743427	0.41696573	0.505247862	-0.027347862
171.7523	0.2071	0.0608	0.0531	0.4778	0.060947894	0.146152106	-0.000147894	-0.007847894	0.416852106	0.505344987	-0.027544987
171.7716	0.2065	0.0603	0.0527	0.4786	0.060960296	0.145539704	-0.000660296	-0.008260296	0.417639704	0.505433408	-0.026833408
171.7923	0.2056	0.0598	0.0522	0.4798	0.060973599	0.144626401	-0.001173599	-0.008773599	0.418826401	0.505528243	-0.025728243
171.8117	0.2048	0.0592	0.0517	0.4815	0.060986066	0.143813934	-0.001786066	-0.009286066	0.420513934	0.505617122	-0.024117122
171.833	0.2041	0.0586	0.0511	0.4824	0.060999753	0.143100247	-0.002399753	-0.009899753	0.421400247	0.505714706	-0.023314706
171.8529	0.2034	0.058	0.0505	0.4822	0.061012542	0.142387458	-0.003012542	-0.010512542	0.421187458	0.505805876	-0.023605876
171.8754	0.2024	0.0573	0.05	0.4814	0.061027001	0.141372999	-0.003727001	-0.011027001	0.420372999	0.505908958	-0.024508958
171.8953	0.2012	0.0566	0.0493	0.4789	0.061039789	0.140160211	-0.004439789	-0.011739789	0.417860211	0.506000127	-0.027100127
171.9122	0.1995	0.0557	0.0486	0.4773	0.061050649	0.138449351	-0.005350649	-0.012450649	0.416249351	0.506077553	-0.028777553
171.9312	0.1971	0.0549	0.0478	0.4767	0.061062859	0.136037141	-0.006162859	-0.013262859	0.415637141	0.5061646	-0.0294646
171.9536	0.1958	0.054	0.0469	0.4773	0.061077254	0.134722746	-0.007077254	-0.014177254	0.416222746	0.506267223	-0.028967223
171.975	0.1944	0.053	0.046	0.4782	0.061091006	0.133308994	-0.008091006	-0.015091006	0.417108994	0.506365265	-0.028165265
171.9948	0.1927	0.052	0.0451	0.4801	0.06110373	0.13159627	-0.00910373	-0.01600373	0.41899627	0.506455977	-0.026355977
172.0162	0.1907	0.0509	0.044	0.4809	0.061117483	0.129582517	-0.010217483	-0.017117483	0.419782517	0.506554019	-0.025654019
172.0328	0.1886	0.0499	0.043	0.4817	0.06112815	0.12747185	-0.01122815	-0.01812815	0.42057185	0.50663007	-0.02493007
172.0541	0.1863	0.0488	0.0419	0.482	0.061141838	0.125158162	-0.012341838	-0.019241838	0.420858162	0.506727654	-0.024727654
172.0735	0.1836	0.0475	0.0407	0.4809	0.061154305	0.122445695	-0.013654305	-0.020454305	0.419745695	0.506816533	-0.025916533
172.0955	0.1806	0.0461	0.0394	0.4792	0.061168443	0.119431557	-0.015068443	-0.021768443	0.418031557	0.506917324	-0.027717324
172.1148	0.1777	0.0448	0.0382	0.4773	0.061180845	0.116519155	-0.016380845	-0.022980845	0.416119155	0.507005745	-0.029705745
172.1373	0.1741	0.0432	0.0367	0.4769	0.061195305	0.112904695	-0.017995305	-0.024495305	0.415704695	0.507108826	-0.030208826
172.155	0.1705	0.0416	0.0353	0.4778	0.061206679	0.109293321	-0.019606679	-0.025906679	0.416593321	0.507189917	-0.029389917
172.1749	0.1666	0.04	0.0338	0.4796	0.061219467	0.105380533	-0.021219467	-0.027419467	0.418380533	0.507281087	-0.027681087
172.1971	0.1621	0.0382	0.0322	0.4814	0.061233734	0.100866266	-0.023033734	-0.029033734	0.420166266	0.507382794	-0.025982794
172.2179	0.1574	0.0365	0.0306	0.4823	0.0612471	0.0961529	-0.0247471	-0.0306471	0.4210529	0.507478087	-0.025178087
172.2378	0.1527	0.0347	0.0291	0.482	0.061259888	0.091440112	-0.026559888	-0.032159888	0.420740112	0.507569257	-0.025569257
172.2584	0.1477	0.0329	0.0274	0.481	0.061273127	0.086426873	-0.028373127	-0.033873127	0.419726873	0.507663634	-0.026663634
172.2796	0.1428	0.0312	0.0259	0.4793	0.06128675	0.08151325	-0.03008675	-0.03538675	0.41801325	0.507760759	-0.028460759
172.2969	0.1384	0.0297	0.0245	0.4774	0.061297868	0.077102132	-0.031597868	-0.036797868	0.416102132	0.507840018	-0.030440018
172.3195	0.1332	0.028	0.023	0.4764	0.061312391	0.071887609	-0.033312391	-0.038312391	0.415087609	0.507943557	-0.031543557
172.3373	0.1284	0.0264	0.0216	0.4765	0.06132383	0.06707617	-0.03492383	-0.03972383	0.41517617	0.508025106	-0.031525106
172.3563	0.1233	0.0248	0.0202	0.4776	0.06133604	0.06196396	-0.03653604	-0.04113604	0.41626396	0.508112153	-0.030512153
172.3782	0.1184	0.0232	0.0188	0.4787	0.061350113	0.057049887	-0.038150113	-0.042550113	0.417349887	0.508212485	-0.029512485
172.3999	0.1135	0.0216	0.0174	0.48	0.061364058	0.052135942	-0.039764058	-0.043964058	0.418635942	0.508311902	-0.028311902
172.4211	0.1087	0.0202	0.0161	0.4807	0.061377682	0.047322318	-0.041177682	-0.045277682	0.419322318	0.508409028	-0.027709028
172.4409	0.1037	0.0187	0.0148	0.4807	0.061390406	0.042309594	-0.042690406	-0.046590406	0.419309594	0.508499739	-0.027799739
172.4606	0.0986	0.0173	0.0135	0.4794	0.061403066	0.037196934	-0.044103066	-0.047903066	0.417996934	0.508589993	-0.029189993
172.4804	0.0937	0.0159	0.0123	0.4774	0.06141579	0.03228421	-0.04551579	-0.04911579	0.41598421	0.508680705	-0.031280705
172.5003	0.0886	0.0146	0.0112	0.4756	0.061428578	0.027171422	-0.046828578	-0.050228578	0.414171422	0.508771874	-0.033171874
172.5212	0.0842	0.0134	0.0101	0.4751	0.061442009	0.022757991	-0.048042009	-0.051342009	0.413657991	0.508867626	-0.033767626
172.5423	0.0798	0.0122	0.0092	0.4764	0.061455568	0.018344432	-0.049255568	-0.052255568	0.414944432	0.508964293	-0.032564293
172.5593	0.076	0.0113	0.0084	0.4779	0.061466493	0.014533507	-0.050166493	-0.053066493	0.416433507	0.509042177	-0.031142177
172.582	0.0723	0.0104	0.0076	0.4792	0.06148108	0.01081892	-0.05108108	-0.05388108	0.41771892	0.509146175	-0.029946175
172.6021	0.0687	0.0095	0.0069	0.4797	0.061493997	0.007206003	-0.051993997	-0.054593997	0.418206003	0.509238261	-0.029538261
172.6225	0.0653	0.0087	0.0061	0.4804	0.061507107	0.003792893	-0.052807107	-0.055407107	0.418892893	0.509331722	-0.028931722
172.642	0.0622	0.0079	0.0055	0.48	0.061519638	0.000680362	-0.053619638	-0.056019638	0.418480362	0.509421059	-0.029421059
172.6637	0.0591	0.0071	0.0048	0.4782	0.061533583	-0.002433583	-0.054433583	-0.056733583	0.416666417	0.509520475	-0.031320475
172.6834	0.0564	0.0065	0.0043	0.4764	0.061546243	-0.005146243	-0.055046243	-0.057246243	0.414853757	0.509610729	-0.033210729
172.7028	0.0545	0.006	0.0038	0.4755	0.06155871	-0.00705871	-0.05555871	-0.05775871	0.41394129	0.509699608	-0.034199608
172.7235	0.0527	0.0056	0.0035	0.4753	0.061572012	-0.008872012	-0.055972012	-0.058072012	0.413727988	0.509794443	-0.034494443
172.7451	0.051	0.0051	0.0031	0.4762	0.061585893	-0.010585893	-0.056485893	-0.058485893	0.414614107	0.509893401	-0.033693401
172.7652	0.0497	0.0047	0.0027	0.478	0.061598809	-0.011898809	-0.056898809	-0.058898809	0.416401191	0.509985487	-0.031985487
