x	CH0	CH1	CH3	CH4	f-4	Ch4_b	a	b	f	CH0_b	CH1_b	CH3_b
141.3438	0.1746	0.0407	0.0342	0.3612	0.848625405	-0.487425405			0.03838176	0.13621824	0.00231824	0.32281824
141.3427	0.1749	0.0407	0.0342	0.3614	0.848618381	-0.487218381			0.038394356	0.136505644	0.002305644	0.323005644
141.3451	0.1745	0.0406	0.0342	0.3617	0.848633706	-0.486933706			0.038407979	0.136092021	0.002192021	0.323292021
141.347	0.1746	0.0406	0.0341	0.3614	0.848645837	-0.487245837			0.038419804	0.136180196	0.002180196	0.322980196
141.3482	0.1746	0.0406	0.0341	0.3613	0.8486535	-0.4873535			0.03843272	0.13616728	0.00216728	0.32286728
141.3492	0.1747	0.0405	0.034	0.3614	0.848659885	-0.487259885			0.038445702	0.136254298	0.002054298	0.322954298
141.3494	0.1747	0.0405	0.034	0.3617	0.848661162	-0.486961162			0.038458875	0.136241125	0.002041125	0.323241125
141.3507	0.1749	0.0404	0.034	0.3619	0.848669463	-0.486769463			0.038472756	0.136427244	0.001927244	0.323427244
141.3515	0.1752	0.0404	0.0339	0.3623	0.848674571	-0.486374571			0.038486701	0.136713299	0.001913299	0.323813299
141.3519	0.1754	0.0404	0.0339	0.3624	0.848677125	-0.486277125			0.038498204	0.136901796	0.001901796	0.323901796
141.353	0.1753	0.0404	0.0339	0.3624	0.848684149	-0.486284149			0.038511057	0.136788943	0.001888943	0.323888943
141.3565	0.1755	0.0403	0.0338	0.3621	0.848706497	-0.486606497			0.038524423	0.136975577	0.001775577	0.323575577
141.3566	0.1752	0.0404	0.0339	0.3621	0.848707135	-0.486607135			0.038538111	0.136661889	0.001861889	0.323561889
141.358	0.1753	0.0403	0.0338	0.362	0.848716074	-0.486716074			0.038550899	0.136749101	0.001749101	0.323449101
141.3578	0.1753	0.0403	0.0338	0.3619	0.848714797	-0.486814797			0.038564202	0.136735798	0.001735798	0.323335798
141.3604	0.1753	0.0403	0.0338	0.362	0.848731399	-0.486731399			0.038577825	0.136722175	0.001722175	0.323422175
141.3607	0.1753	0.0403	0.0338	0.3618	0.848733314	-0.486933314			0.038590357	0.136709643	0.001709643	0.323209643
141.3607	0.1754	0.0403	0.0338	0.3617	0.848733314	-0.487033314			0.038603209	0.136796791	0.001696791	0.323096791
141.3629	0.1754	0.0403	0.0338	0.3619	0.848747362	-0.486847362			0.038616512	0.136783488	0.001683488	0.323283488
141.3655	0.1757	0.0402	0.0337	0.3625	0.848763963	-0.486263963			0.038628529	0.137071471	0.001571471	0.323871471
141.3665	0.1754	0.0402	0.0337	0.3629	0.848770348	-0.485870348			0.038642474	0.136757526	0.001557526	0.324257526
141.3671	0.1749	0.0402	0.0337	0.3633	0.84877418	-0.48547418			0.038655904	0.136244096	0.001544096	0.324644096
141.3679	0.1751	0.0402	0.0337	0.3632	0.848779288	-0.485579288			0.038667922	0.136432078	0.001532078	0.324532078
141.369	0.1752	0.0402	0.0337	0.3632	0.848786311	-0.485586311			0.038681481	0.136518519	0.001518519	0.324518519
141.3714	0.1756	0.0401	0.0336	0.3629	0.848801636	-0.485901636			0.038694976	0.136905024	0.001405024	0.324205024
141.3715	0.1759	0.0401	0.0336	0.3622	0.848802274	-0.486602274			0.038707764	0.137192236	0.001392236	0.323492236
141.3723	0.1759	0.0401	0.0335	0.3621	0.848807383	-0.486707383			0.038721388	0.137178612	0.001378612	0.323378612
141.374	0.1759	0.0401	0.0336	0.3622	0.848818237	-0.486618237			0.038734498	0.137165502	0.001365502	0.323465502
141.3749	0.176	0.04	0.0335	0.3626	0.848823984	-0.486223984			0.038747029	0.137252971	0.001252971	0.323852971
141.3762	0.1761	0.0401	0.0335	0.3623	0.848832285	-0.486532285			0.038758596	0.137341404	0.001341404	0.323541404
141.3764	0.1765	0.04	0.0335	0.3619	0.848833562	-0.486933562			0.038770035	0.137729965	0.001229965	0.323129965
141.3781	0.1765	0.04	0.0335	0.3626	0.848844417	-0.486244417			0.038782502	0.137717498	0.001217498	0.323817498
141.3817	0.1764	0.04	0.0334	0.3628	0.848867403	-0.486067403			0.038795868	0.137604132	0.001204132	0.324004132
141.3824	0.1764	0.04	0.0334	0.3627	0.848871873	-0.486171873			0.038809621	0.137590379	0.001190379	0.323890379
141.3839	0.1764	0.04	0.0334	0.3623	0.848881451	-0.486581451			0.038823694	0.137576306	0.001176306	0.323476306
141.3831	0.1759	0.04	0.0334	0.3621	0.848876342	-0.486776342			0.038835261	0.137064739	0.001164739	0.323264739
141.3843	0.1756	0.0399	0.0334	0.3618	0.848884005	-0.487084005			0.038848628	0.136751372	0.001051372	0.322951372
141.3867	0.1759	0.0399	0.0334	0.3621	0.848899329	-0.486799329			0.038861802	0.137038198	0.001038198	0.323238198
141.3856	0.1761	0.0399	0.0333	0.3624	0.848892305	-0.486492305			0.038875104	0.137224896	0.001024896	0.323524896
141.3853	0.1761	0.0398	0.0333	0.3626	0.84889039	-0.48629039			0.038888342	0.137211658	0.000911658	0.323711658
141.3887	0.1763	0.0398	0.0332	0.3624	0.848912099	-0.486512099			0.03890158	0.13739842	0.00089842	0.32349842
141.3896	0.1762	0.0397	0.0332	0.3623	0.848917846	-0.486617846			0.03891469	0.13728531	0.00078531	0.32338531
141.3899	0.1761	0.0398	0.0332	0.3622	0.848919762	-0.486719762			0.038927478	0.137172522	0.000872522	0.323272522
141.3917	0.1761	0.0398	0.0332	0.3619	0.848931255	-0.487031255			0.038940202	0.137159798	0.000859798	0.322959798
141.3927	0.176	0.0398	0.0332	0.3618	0.84893764	-0.48713764			0.038953826	0.137046174	0.000846174	0.322846174
141.3959	0.1761	0.0397	0.0332	0.3619	0.848958073	-0.487058073			0.038966421	0.137133579	0.000733579	0.322933579
141.3952	0.1762	0.0397	0.0332	0.3619	0.848953603	-0.487053603			0.038979724	0.137220276	0.000720276	0.322920276
141.3975	0.1762	0.0397	0.0331	0.362	0.848968289	-0.486968289			0.038993026	0.137206974	0.000706974	0.323006974
141.3995	0.1763	0.0397	0.0331	0.362	0.848981059	-0.486981059			0.039004915	0.137295085	0.000695085	0.322995085
141.3992	0.1763	0.0396	0.0331	0.3621	0.848979144	-0.486879144			0.039018217	0.137281783	0.000581783	0.323081783
141.4024	0.1763	0.0396	0.0331	0.3624	0.848999576	-0.486599576			0.039031391	0.137268609	0.000568609	0.323368609
141.4009	0.1763	0.0396	0.033	0.3626	0.848989999	-0.486389999			0.039044436	0.137255564	0.000555564	0.323555564
141.4038	0.1763	0.0395	0.033	0.3627	0.849008516	-0.486308516			0.03905671	0.13724329	0.00044329	0.32364329
141.4053	0.1765	0.0395	0.033	0.3626	0.849018093	-0.486418093			0.039070077	0.137429923	0.000429923	0.323529923
141.4046	0.1765	0.0395	0.033	0.3625	0.849013624	-0.486513624			0.039084215	0.137415785	0.000415785	0.323415785
141.4073	0.1767	0.0395	0.0329	0.3623	0.849030864	-0.486730864			0.039095525	0.137604475	0.000404475	0.323204475
141.4081	0.1766	0.0395	0.033	0.3621	0.849035972	-0.486935972			0.03910902	0.13749098	0.00039098	0.32299098
141.4093	0.1766	0.0395	0.0329	0.3621	0.849043634	-0.486943634			0.039121937	0.137478063	0.000378063	0.322978063
141.4107	0.1765	0.0394	0.0329	0.3622	0.849052573	-0.486852573			0.039135046	0.137364954	0.000264954	0.323064954
141.4109	0.1766	0.0394	0.0329	0.3622	0.84905385	-0.48685385			0.03914912	0.13745088	0.00025088	0.32305088
141.4126	0.1768	0.0394	0.0328	0.3622	0.849064705	-0.486864705			0.039161137	0.137638863	0.000238863	0.323038863
141.415	0.1768	0.0393	0.0328	0.3621	0.84908003	-0.48698003			0.039174311	0.137625689	0.000125689	0.322925689
141.4137	0.177	0.0393	0.0328	0.362	0.849071729	-0.487071729			0.039188449	0.137811551	0.000111551	0.322811551
141.4156	0.177	0.0393	0.0327	0.3621	0.849083861	-0.486983861			0.039202072	0.137797928	9.79277E-05	0.322897928
141.4158	0.1771	0.0393	0.0327	0.3621	0.849085138	-0.486985138			0.039214732	0.137885268	8.52679E-05	0.322885268
141.4166	0.1771	0.0393	0.0328	0.3623	0.849090246	-0.486790246			0.039228034	0.137871966	7.19656E-05	0.323071966
141.4188	0.1771	0.0393	0.0328	0.3625	0.849104293	-0.486604293			0.039242429	0.137857571	5.75708E-05	0.323257571
141.4182	0.177	0.0393	0.0327	0.3626	0.849100462	-0.486500462			0.039253932	0.137746068	4.60678E-05	0.323346068
141.4215	0.1769	0.0393	0.0327	0.3624	0.849121533	-0.486721533			0.039267813	0.137632187	3.2187E-05	0.323132187
141.4241	0.1769	0.0392	0.0327	0.3624	0.849138135	-0.486738135			0.039279637	0.137620363	-7.96373E-05	0.323120363
141.4225	0.1769	0.0392	0.0327	0.3623	0.849127919	-0.486827919			0.039292618	0.137607382	-9.26183E-05	0.323007382
141.4253	0.177	0.0391	0.0326	0.3626	0.849145797	-0.486545797			0.039305728	0.137694272	-0.000205728	0.323294272
141.4254	0.1771	0.0391	0.0326	0.3629	0.849146436	-0.486246436			0.039318388	0.137781612	-0.000218388	0.323581612
141.4277	0.1771	0.0391	0.0325	0.363	0.849161121	-0.486161121			0.039331754	0.137768246	-0.000231754	0.323668246
141.429	0.1772	0.039	0.0325	0.3633	0.849169422	-0.485869422			0.039343386	0.137856614	-0.000343386	0.323956614
141.4299	0.1773	0.039	0.0324	0.3634	0.849175169	-0.485775169			0.039356688	0.137943312	-0.000356688	0.324043312
141.4308	0.1774	0.039	0.0324	0.3634	0.849180916	-0.485780916			0.039370376	0.138029624	-0.000370376	0.324029624
141.4323	0.1775	0.039	0.0324	0.3634	0.849190493	-0.485790493			0.039384642	0.138115358	-0.000384642	0.324015358
141.4331	0.1773	0.039	0.0324	0.3635	0.849195601	-0.485695601			0.039398266	0.137901734	-0.000398266	0.324101734
141.434	0.1772	0.0389	0.0324	0.3638	0.849201348	-0.485401348			0.039411761	0.137788239	-0.000511761	0.324388239
141.4356	0.1773	0.0389	0.0324	0.364	0.849211564	-0.485211564			0.039423393	0.137876607	-0.000523393	0.324576607
141.4372	0.1772	0.0389	0.0323	0.364	0.849221781	-0.485221781			0.039437338	0.137762662	-0.000537338	0.324562662
141.4383	0.1772	0.0389	0.0323	0.364	0.849228804	-0.485228804			0.039450512	0.137749488	-0.000550512	0.324549488
141.4395	0.1772	0.0389	0.0323	0.3641	0.849236467	-0.485136467			0.039463814	0.137736186	-0.000563814	0.324636186
141.4414	0.1773	0.0388	0.0323	0.364	0.849248598	-0.485248598			0.039475767	0.137824233	-0.000675767	0.324524233
141.4404	0.1775	0.0388	0.0322	0.364	0.849242213	-0.485242213			0.039489905	0.138010095	-0.000689905	0.324510095
141.4418	0.1775	0.0388	0.0322	0.364	0.849251153	-0.485251153			0.039503592	0.137996408	-0.000703592	0.324496408
141.4442	0.1776	0.0388	0.0322	0.3637	0.849266477	-0.485566477			0.039514581	0.138085419	-0.000714581	0.324185419
141.4435	0.1776	0.0388	0.0322	0.3635	0.849262007	-0.485762007			0.039527691	0.138072309	-0.000727691	0.323972309
141.4442	0.1776	0.0387	0.0321	0.3636	0.849266477	-0.485666477			0.039541507	0.138058493	-0.000841507	0.324058493
141.4472	0.1776	0.0387	0.0321	0.3635	0.849285632	-0.485785632			0.039554167	0.138045833	-0.000854167	0.323945833
141.4473	0.1776	0.0387	0.0322	0.3633	0.849286271	-0.485986271			0.039567662	0.138032338	-0.000867662	0.323732338
141.4494	0.1775	0.0387	0.0321	0.3634	0.84929968	-0.48589968			0.0395809	0.1379191	-0.0008809	0.3238191
141.4493	0.1775	0.0387	0.0322	0.3633	0.849299041	-0.485999041			0.03959266	0.13790734	-0.00089266	0.32370734
141.4521	0.1777	0.0387	0.0321	0.3634	0.84931692	-0.48591692			0.039606541	0.138093459	-0.000906541	0.323793459
141.4546	0.1779	0.0386	0.032	0.3638	0.849332883	-0.485532883			0.039619651	0.138280349	-0.001019651	0.324180349
141.4529	0.178	0.0386	0.032	0.3638	0.849322028	-0.485522028			0.03963321	0.13836679	-0.00103321	0.32416679
141.4564	0.178	0.0386	0.032	0.3643	0.849344376	-0.485044376			0.039645484	0.138354516	-0.001045484	0.324654516
141.4567	0.1779	0.0386	0.032	0.3643	0.849346292	-0.485046292			0.039660907	0.138239093	-0.001060907	0.324639093
141.4581	0.1779	0.0385	0.0319	0.3638	0.849355231	-0.485555231			0.039672924	0.138227076	-0.001172924	0.324127076
141.4595	0.178	0.0384	0.0318	0.3638	0.84936417	-0.48556417			0.039684877	0.138315123	-0.001284877	0.324115123
141.4597	0.178	0.0384	0.0318	0.3638	0.849365447	-0.485565447			0.039698758	0.138301242	-0.001298758	0.324101242
141.4622	0.178	0.0384	0.0318	0.3638	0.84938141	-0.48558141			0.039711739	0.138288261	-0.001311739	0.324088261
141.4629	0.178	0.0383	0.0318	0.3637	0.84938588	-0.48568588			0.039724206	0.138275794	-0.001424206	0.323975794
141.4639	0.1779	0.0383	0.0318	0.3636	0.849392265	-0.485792265			0.039738279	0.138161721	-0.001438279	0.323861721
141.4651	0.1779	0.0383	0.0318	0.3634	0.849399927	-0.485999927			0.039751967	0.138148033	-0.001451967	0.323648033
141.4643	0.1779	0.0383	0.0317	0.3633	0.849394819	-0.486094819			0.039762956	0.138137044	-0.001462956	0.323537044
141.4662	0.178	0.0383	0.0317	0.3637	0.849406951	-0.485706951			0.039775809	0.138224191	-0.001475809	0.323924191
141.4694	0.1781	0.0382	0.0317	0.3637	0.849427383	-0.485727383			0.039789047	0.138310953	-0.001589047	0.323910953
141.4688	0.1781	0.0382	0.0317	0.3637	0.849423552	-0.485723552			0.039802349	0.138297651	-0.001602349	0.323897651
141.4719	0.1781	0.0382	0.0316	0.3641	0.849443346	-0.485343346			0.039816808	0.138283192	-0.001616808	0.324283192
141.4709	0.1784	0.0382	0.0316	0.3644	0.849436961	-0.485036961			0.039828954	0.138571046	-0.001628954	0.324571046
141.473	0.1782	0.0382	0.0316	0.3645	0.84945037	-0.48495037			0.039842835	0.138357165	-0.001642835	0.324657165
141.473	0.1781	0.0382	0.0316	0.3644	0.84945037	-0.48505037			0.039854531	0.138245469	-0.001654531	0.324545469
141.4747	0.1782	0.0382	0.0316	0.3642	0.849461225	-0.485261225			0.039867447	0.138332553	-0.001667447	0.324332553
141.4754	0.1783	0.0382	0.0316	0.364	0.849465695	-0.485465695			0.039879786	0.138420214	-0.001679786	0.324120214
141.4778	0.1783	0.0382	0.0316	0.3639	0.849481019	-0.485581019			0.039893281	0.138406719	-0.001693281	0.324006719
141.4773	0.1784	0.0382	0.0316	0.3638	0.849477826	-0.485677826			0.039907162	0.138492838	-0.001707162	0.323892838
141.4795	0.1787	0.0381	0.0315	0.3639	0.849491874	-0.485591874			0.039919886	0.138780114	-0.001819886	0.323980114
141.4815	0.1787	0.0381	0.0315	0.364	0.849504644	-0.485504644			0.039931324	0.138768676	-0.001831324	0.324068676
141.4811	0.1785	0.0381	0.0315	0.364	0.84950209	-0.48550209			0.039944434	0.138555566	-0.001844434	0.324055566
141.4817	0.1785	0.0381	0.0315	0.3644	0.849505921	-0.485105921			0.039958186	0.138541814	-0.001858186	0.324441814
141.4821	0.1785	0.0381	0.0315	0.365	0.849508475	-0.484508475			0.039972003	0.138527997	-0.001872003	0.325027997
141.4851	0.1786	0.0381	0.0315	0.365	0.849527631	-0.484527631			0.03998614	0.13861386	-0.00188614	0.32501386
141.4869	0.1786	0.038	0.0314	0.3645	0.849539124	-0.485039124			0.040000278	0.138599722	-0.002000278	0.324499722
141.487	0.1787	0.038	0.0314	0.3645	0.849539763	-0.485039763			0.040013323	0.138686677	-0.002013323	0.324486677
141.4898	0.1788	0.038	0.0314	0.3649	0.849557641	-0.484657641			0.040026047	0.138773953	-0.002026047	0.324873953
141.4888	0.1787	0.0379	0.0313	0.365	0.849551256	-0.484551256			0.040038257	0.138661743	-0.002138257	0.324961743
141.4904	0.1788	0.0379	0.0313	0.3652	0.849561472	-0.484361472			0.040053295	0.138746705	-0.002153295	0.325146705
141.4937	0.1788	0.0378	0.0312	0.3649	0.849582543	-0.484682543			0.04006589	0.13873411	-0.00226589	0.32483411
141.4939	0.1788	0.0379	0.0312	0.3651	0.84958382	-0.48448382			0.040078293	0.138721707	-0.002178293	0.325021707
141.495	0.1788	0.0378	0.0312	0.3654	0.849590844	-0.484190844			0.040091659	0.138708341	-0.002291659	0.325308341
141.4967	0.1787	0.0378	0.0312	0.3654	0.849601699	-0.484201699			0.040102584	0.138597416	-0.002302584	0.325297416
141.4976	0.1788	0.0378	0.0312	0.3655	0.849607446	-0.484107446			0.040116915	0.138683085	-0.002316915	0.325383085
141.5	0.1788	0.0378	0.0312	0.3655	0.84962277	-0.48412277			0.040130024	0.138669976	-0.002330024	0.325369976
141.4985	0.1788	0.0378	0.0312	0.3652	0.849613192	-0.484413192			0.040142941	0.138657059	-0.002342941	0.325057059
141.5019	0.1788	0.0378	0.0311	0.365	0.849634902	-0.484634902			0.040155986	0.138644014	-0.002355986	0.324844014
141.5021	0.1788	0.0378	0.0311	0.3649	0.849636179	-0.484736179			0.040168967	0.138631033	-0.002368967	0.324731033
141.5018	0.1789	0.0378	0.0311	0.3649	0.849634263	-0.484734263			0.040182077	0.138717923	-0.002382077	0.324717923
141.5039	0.1788	0.0377	0.0311	0.365	0.849647672	-0.484647672			0.040194287	0.138605713	-0.002494287	0.324805713
141.5083	0.1789	0.0377	0.0311	0.3648	0.849675767	-0.484875767			0.040207268	0.138692732	-0.002507268	0.324592732
141.5063	0.1788	0.0377	0.0311	0.3646	0.849662997	-0.485062997			0.040221791	0.138578209	-0.002521791	0.324378209
141.5087	0.1789	0.0376	0.031	0.3647	0.849678321	-0.484978321			0.040233616	0.138666384	-0.002633616	0.324466384
141.5088	0.1789	0.0377	0.031	0.3647	0.84967896	-0.48497896			0.040247111	0.138652889	-0.002547111	0.324452889
141.5106	0.1789	0.0376	0.031	0.3647	0.849690453	-0.484990453			0.040260349	0.138639651	-0.002660349	0.324439651
141.513	0.179	0.0376	0.0309	0.365	0.849705777	-0.484705777			0.040272173	0.138727827	-0.002672173	0.324727827
141.5117	0.1789	0.0375	0.0309	0.3651	0.849697477	-0.484597477			0.040286504	0.138613496	-0.002786504	0.324813496
141.5135	0.179	0.0374	0.0308	0.3651	0.84970897	-0.48460897			0.04029942	0.13870058	-0.00289942	0.32480058
141.5138	0.1791	0.0374	0.0308	0.3651	0.849710885	-0.484610885			0.040312016	0.138787984	-0.002912016	0.324787984
141.5165	0.179	0.0374	0.0308	0.3651	0.849728125	-0.484628125			0.040325383	0.138674617	-0.002925383	0.324774617
141.5189	0.1791	0.0374	0.0308	0.3649	0.84974345	-0.48484345			0.040339199	0.138760801	-0.002939199	0.324560801
141.5188	0.1792	0.0374	0.0308	0.3649	0.849742811	-0.484842811			0.040351602	0.138848398	-0.002951602	0.324548398
141.5198	0.1792	0.0374	0.0308	0.365	0.849749197	-0.484749197			0.040363812	0.138836188	-0.002963812	0.324636188
141.5212	0.1792	0.0373	0.0307	0.3653	0.849758136	-0.484458136			0.040377949	0.138822051	-0.003077949	0.324922051
141.5224	0.1791	0.0373	0.0307	0.3651	0.849765798	-0.484665798			0.040390031	0.138709969	-0.003090031	0.324709969
141.524	0.1792	0.0372	0.0306	0.3648	0.849776014	-0.484976014			0.040404169	0.138795831	-0.003204169	0.324395831
141.5241	0.1792	0.0372	0.0306	0.3648	0.849776653	-0.484976653			0.040417085	0.138782915	-0.003217085	0.324382915
141.5264	0.1793	0.0372	0.0306	0.365	0.849791339	-0.484791339			0.040429809	0.138870191	-0.003229809	0.324570191
141.5269	0.1794	0.0372	0.0306	0.3652	0.849794531	-0.484594531			0.040443176	0.138956824	-0.003243176	0.324756824
141.5274	0.1795	0.0373	0.0306	0.3651	0.849797724	-0.484697724			0.040455707	0.139044293	-0.003155707	0.324644293
141.5304	0.1793	0.0372	0.0306	0.3647	0.849816879	-0.485116879			0.040470038	0.138829962	-0.003270038	0.324229962
141.5319	0.1795	0.0373	0.0306	0.3647	0.849826457	-0.485126457			0.040481669	0.139018331	-0.003181669	0.324218331
141.5319	0.1794	0.0373	0.0306	0.365	0.849826457	-0.484826457			0.040496257	0.138903743	-0.003196257	0.324503743
141.534	0.1793	0.0372	0.0306	0.3651	0.849839866	-0.484739866			0.040509302	0.138790698	-0.003309302	0.324590698
141.5328	0.1793	0.0373	0.0306	0.365	0.849832204	-0.484832204			0.040522219	0.138777781	-0.003222219	0.324477781
141.5353	0.1793	0.0372	0.0306	0.365	0.849848167	-0.484848167			0.040533979	0.138766021	-0.003333979	0.324466021
141.538	0.1792	0.0372	0.0306	0.3652	0.849865407	-0.484665407			0.04054651	0.13865349	-0.00334651	0.32465349
141.5354	0.1792	0.0372	0.0305	0.3654	0.849848805	-0.484448805			0.040560198	0.138639802	-0.003360198	0.324839802
141.5378	0.1793	0.0372	0.0305	0.3652	0.84986413	-0.48466413			0.040572794	0.138727206	-0.003372794	0.324627206
141.5397	0.1793	0.0372	0.0305	0.365	0.849876262	-0.484876262			0.040586546	0.138713454	-0.003386546	0.324413454
141.5407	0.1793	0.0372	0.0305	0.3649	0.849882647	-0.484982647			0.040599527	0.138700473	-0.003399527	0.324300473
141.5399	0.1793	0.0371	0.0305	0.365	0.849877539	-0.484877539			0.040612508	0.138687492	-0.003512508	0.324387492
141.5403	0.1794	0.0371	0.0305	0.3649	0.849880093	-0.484980093			0.040627224	0.138772776	-0.003527224	0.324272776
141.5424	0.1795	0.0371	0.0304	0.365	0.849893502	-0.484893502			0.040641362	0.138858638	-0.003541362	0.324358638
141.5433	0.1796	0.0371	0.0304	0.3649	0.849899248	-0.484999248			0.040654857	0.138945143	-0.003554857	0.324245143
141.5445	0.1797	0.037	0.0304	0.3647	0.849906911	-0.485206911			0.040667966	0.139032034	-0.003667966	0.324032034
141.546	0.1796	0.037	0.0303	0.3638	0.849916488	-0.486116488			0.040681462	0.138918538	-0.003681462	0.323118538
141.546	0.1796	0.0369	0.0303	0.3633	0.849916488	-0.486616488			0.040693607	0.138906393	-0.003793607	0.322606393
141.5477	0.1797	0.0369	0.0303	0.3641	0.849927343	-0.485827343			0.040704789	0.138995211	-0.003804789	0.323395211
141.5502	0.1797	0.0369	0.0302	0.3648	0.849943306	-0.485143306			0.040718605	0.138981395	-0.003818605	0.324081395
141.549	0.1797	0.0369	0.0302	0.3646	0.849935644	-0.485335644			0.040731394	0.138968606	-0.003831394	0.323868606
141.5506	0.1797	0.0368	0.0302	0.3643	0.84994586	-0.48564586			0.040743668	0.138956332	-0.003943668	0.323556332
141.5529	0.1797	0.0368	0.0302	0.3644	0.849960546	-0.485560546			0.040757741	0.138942259	-0.003957741	0.323642259
141.5541	0.1798	0.0368	0.0302	0.3649	0.849968208	-0.485068208			0.040771622	0.139028378	-0.003971622	0.324128378
141.5562	0.1797	0.0368	0.0301	0.3649	0.849981617	-0.485081617			0.040782932	0.138917068	-0.003982932	0.324117068
141.5569	0.1797	0.0367	0.0301	0.3647	0.849986087	-0.485286087			0.040795528	0.138904472	-0.004095528	0.323904472
141.5601	0.18	0.0367	0.03	0.365	0.850006519	-0.485006519			0.040809151	0.139190849	-0.004109151	0.324190849
141.563	0.1801	0.0367	0.03	0.365	0.850025036	-0.485025036			0.040822454	0.139277546	-0.004122454	0.324177546
141.5602	0.1799	0.0367	0.03	0.365	0.850007158	-0.485007158			0.040836977	0.139063023	-0.004136977	0.324163023
