Hg-high_einhuellende_0.dat
05/10/2021
13:29
M1: 60um  Speed 1um/s  filter: 129Hz
position_mm  datamess datacalib
42.0455649390 0.0268056355 0.2496882677
42.0455849390 0.0267959777 0.2496229261
42.0456049390 0.0267860144 0.2495590299
42.0456249390 0.0267757531 0.2494965941
42.0456449390 0.0267652087 0.2494356632
42.0456649390 0.0267543904 0.2493762672
42.0456849390 0.0267433058 0.2493184060
42.0457049390 0.0267319698 0.2492621243
42.0457249390 0.0267203879 0.2492074519
42.0457449390 0.0267085750 0.2491543889
42.0457649390 0.0266965404 0.2491029799
42.0457849390 0.0266842917 0.2490532398
42.0458049390 0.0266718417 0.2490051836
42.0458249390 0.0266592000 0.2489588410
42.0458449390 0.0266463738 0.2489142120
42.0458649390 0.0266333781 0.2488713413
42.0458849390 0.0266202167 0.2488302439
42.0459049390 0.0266069043 0.2487909049
42.0459249390 0.0265934467 0.2487533689
42.0459449390 0.0265798550 0.2487176359
42.0459649390 0.0265661366 0.2486837208
42.0459849390 0.0265523009 0.2486516386
42.0460049390 0.0265383590 0.2486214042
42.0460249390 0.0265243165 0.2485930175
42.0460449390 0.0265101846 0.2485664785
42.0460649390 0.0264959689 0.2485418171
42.0460849390 0.0264816787 0.2485190332
42.0461049390 0.0264673233 0.2484981120
42.0461249390 0.0264529083 0.2484790832
42.0461449390 0.0264384411 0.2484619468
42.0461649390 0.0264239293 0.2484466881
42.0461849390 0.0264093820 0.2484333068
42.0462049390 0.0263948031 0.2484218329
42.0462249390 0.0263802018 0.2484122366
42.0462449390 0.0263655856 0.2484045178
42.0462649390 0.0263509564 0.2483986765
42.0462849390 0.0263363235 0.2483947277
42.0463049390 0.0263216943 0.2483926415
42.0463249390 0.0263070706 0.2483924031
42.0463449390 0.0262924600 0.2483940423
42.0463649390 0.0262778681 0.2483975142
42.0463849390 0.0262632985 0.2484028190
42.0464049390 0.0262487587 0.2484099567
42.0464249390 0.0262342505 0.2484189123
42.0464449390 0.0262197796 0.2484296709
42.0464649390 0.0262053516 0.2484422028
42.0464849390 0.0261909682 0.2484565228
42.0465049390 0.0261766370 0.2484725863
42.0465249390 0.0261623561 0.2484904081
42.0465449390 0.0261481348 0.2485099435
42.0465649390 0.0261339732 0.2485311776
42.0465849390 0.0261198729 0.2485541105
42.0466049390 0.0261058416 0.2485786974
42.0466249390 0.0260918774 0.2486049384
42.0466449390 0.0260779876 0.2486328036
42.0466649390 0.0260641687 0.2486622781
42.0466849390 0.0260504279 0.2486933321
42.0467049390 0.0260367654 0.2487259358
42.0467249390 0.0260231830 0.2487600744
42.0467449390 0.0260096844 0.2487957180
42.0467649390 0.0259962678 0.2488328367
42.0467849390 0.0259829368 0.2488714308
42.0468049390 0.0259696916 0.2489114404
42.0468249390 0.0259565338 0.2489528656
42.0468449390 0.0259434655 0.2489956617
42.0468649390 0.0259304848 0.2490398139
42.0468849390 0.0259175953 0.2490852773
42.0469049390 0.0259047970 0.2491320372
42.0469249390 0.0258920901 0.2491800487
42.0469449390 0.0258794744 0.2492293119
42.0469649390 0.0258669499 0.2492797673
42.0469849390 0.0258545186 0.2493313998
42.0470049390 0.0258421786 0.2493841797
42.0470249390 0.0258299299 0.2494380772
42.0470449390 0.0258177742 0.2494930625
42.0470649390 0.0258057099 0.2495491058
42.0470849390 0.0257937349 0.2496061623
42.0471049390 0.0257818531 0.2496642172
42.0471249390 0.0257700607 0.2497232258
42.0471449390 0.0257583577 0.2497831732
42.0471649390 0.0257467441 0.2498440295
42.0471849390 0.0257352181 0.2499057502
42.0472049390 0.0257237814 0.2499683052
42.0472249390 0.0257124305 0.2500316799
42.0472449390 0.0257011652 0.2500958443
42.0472649390 0.0256899856 0.2501607239
42.0472849390 0.0256788898 0.2502263486
42.0473049390 0.0256678779 0.2502926886
42.0473249390 0.0256569479 0.2503596544
42.0473449390 0.0256460980 0.2504272461
42.0473649390 0.0256353281 0.2504954636
42.0473849390 0.0256246384 0.2505642474
42.0474049390 0.0256140251 0.2506335974
42.0474249390 0.0256034881 0.2507034540
42.0474449390 0.0255930275 0.2507737875
42.0474649390 0.0255826395 0.2508445978
42.0474849390 0.0255723242 0.2509158254
42.0475049390 0.0255620815 0.2509874701
42.0475249390 0.0255519096 0.2510595322
42.0475449390 0.0255418066 0.2511319220
42.0475649390 0.0255317707 0.2512046397
42.0475849390 0.0255218018 0.2512776852
42.0476049390 0.0255118981 0.2513509989
42.0476249390 0.0255020596 0.2514245808
42.0476449390 0.0254922826 0.2514983714
42.0476649390 0.0254825670 0.2515724003
42.0476849390 0.0254729129 0.2516466379
42.0477049390 0.0254633166 0.2517210245
42.0477249390 0.0254537798 0.2517955601
42.0477449390 0.0254442990 0.2518702149
42.0477649390 0.0254348721 0.2519449592
42.0477849390 0.0254255012 0.2520198226
42.0478049390 0.0254161824 0.2520947158
42.0478249390 0.0254069157 0.2521696687
42.0478449390 0.0253976993 0.2522446513
42.0478649390 0.0253885314 0.2523196638
42.0478849390 0.0253794137 0.2523946464
42.0479049390 0.0253703427 0.2524695992
42.0479249390 0.0253613163 0.2525444925
42.0479449390 0.0253523346 0.2526193559
42.0479649390 0.0253433976 0.2526941001
42.0479849390 0.0253345016 0.2527687848
42.0480049390 0.0253256466 0.2528433502
42.0480249390 0.0253168326 0.2529177964
42.0480449390 0.0253080577 0.2529920936
42.0480649390 0.0252993200 0.2530662417
42.0480849390 0.0252906196 0.2531402111
42.0481049390 0.0252819527 0.2532140315
42.0481249390 0.0252733212 0.2532876432
42.0481449390 0.0252647232 0.2533610165
42.0481649390 0.0252561569 0.2534342110
42.0481849390 0.0252476204 0.2535071373
42.0482049390 0.0252391137 0.2535798550
42.0482249390 0.0252306368 0.2536523044
42.0482449390 0.0252221860 0.2537244558
42.0482649390 0.0252137613 0.2537963688
42.0482849390 0.0252053607 0.2538679540
42.0483049390 0.0251969825 0.2539392710
42.0483249390 0.0251886286 0.2540102303
42.0483449390 0.0251802932 0.2540808916
42.0483649390 0.0251719803 0.2541512251
42.0483849390 0.0251636840 0.2542212009
42.0484049390 0.0251554027 0.2542908192
42.0484249390 0.0251471400 0.2543600798
42.0484449390 0.0251388885 0.2544289529
42.0484649390 0.0251306519 0.2544974387
42.0484849390 0.0251224246 0.2545655370
42.0485049390 0.0251142085 0.2546332181
42.0485249390 0.0251059998 0.2547005117
42.0485449390 0.0250977986 0.2547673583
42.0485649390 0.0250896011 0.2548337579
42.0485849390 0.0250814073 0.2548997104
42.0486049390 0.0250732154 0.2549652159
42.0486249390 0.0250650235 0.2550302446
42.0486449390 0.0250568315 0.2550947964
42.0486649390 0.0250486340 0.2551588714
42.0486849390 0.0250404328 0.2552224398
42.0487049390 0.0250322260 0.2552855015
42.0487249390 0.0250240099 0.2553480566
42.0487449390 0.0250157826 0.2554100454
42.0487649390 0.0250075441 0.2554715276
42.0487849390 0.0249992907 0.2555324733
42.0488049390 0.0249910224 0.2555928230
42.0488249390 0.0249827355 0.2556526363
42.0488449390 0.0249744281 0.2557118535
42.0488649390 0.0249661002 0.2557704747
42.0488849390 0.0249577500 0.2558284998
42.0489049390 0.0249493718 0.2558859289
42.0489249390 0.0249409676 0.2559427023
42.0489449390 0.0249325316 0.2559988797
42.0489649390 0.0249240659 0.2560543716
42.0489849390 0.0249155667 0.2561092079
42.0490049390 0.0249070302 0.2561633885
42.0490249390 0.0248984583 0.2562169135
42.0490449390 0.0248898454 0.2562696934
42.0490649390 0.0248811897 0.2563218176
42.0490849390 0.0248724930 0.2563731968
42.0491049390 0.0248637479 0.2564238608
42.0491249390 0.0248549562 0.2564737797
42.0491449390 0.0248461161 0.2565229535
42.0491649390 0.0248372238 0.2565713823
42.0491849390 0.0248282775 0.2566190064
42.0492049390 0.0248192772 0.2566658556
42.0492249390 0.0248102192 0.2567119002
42.0492449390 0.0248011015 0.2567571700
42.0492649390 0.0247919243 0.2568015754
42.0492849390 0.0247826856 0.2568451762
42.0493049390 0.0247733817 0.2568879128
42.0493249390 0.0247640125 0.2569298148
42.0493449390 0.0247545764 0.2569708228
42.0493649390 0.0247450713 0.2570109665
42.0493849390 0.0247354973 0.2570502162
42.0494049390 0.0247258525 0.2570885420
42.0494249390 0.0247161351 0.2571259737
42.0494449390 0.0247063432 0.2571624815
42.0494649390 0.0246964768 0.2571980655
42.0494849390 0.0246865358 0.2572326660
42.0495049390 0.0246765185 0.2572663426
42.0495249390 0.0246664230 0.2572990358
42.0495449390 0.0246562492 0.2573307455
42.0495649390 0.0246459972 0.2573614717
42.0495849390 0.0246356670 0.2573911846
42.0496049390 0.0246252585 0.2574198842
42.0496249390 0.0246147700 0.2574475706
42.0496449390 0.0246042013 0.2574742436
42.0496649390 0.0245935526 0.2574998438
42.0496849390 0.0245828256 0.2575244308
42.0497049390 0.0245720204 0.2575479448
42.0497249390 0.0245611370 0.2575703859
42.0497449390 0.0245501734 0.2575917542
42.0497649390 0.0245391354 0.2576120198
42.0497849390 0.0245280191 0.2576312423
42.0498049390 0.0245168302 0.2576493323
42.0498249390 0.0245055668 0.2576663196
42.0498449390 0.0244942307 0.2576822042
42.0498649390 0.0244828239 0.2576969564
42.0498849390 0.0244713482 0.2577106059
42.0499049390 0.0244598053 0.2577231228
42.0499249390 0.0244481973 0.2577344775
42.0499449390 0.0244365260 0.2577447295
42.0499649390 0.0244247969 0.2577537894
42.0499849390 0.0244130082 0.2577617466
42.0500049390 0.0244011655 0.2577685118
42.0500249390 0.0243892707 0.2577741444
42.0500449390 0.0243773274 0.2577786148
42.0500649390 0.0243653394 0.2577819228
42.0500849390 0.0243533086 0.2577840388
42.0501049390 0.0243412405 0.2577850223
42.0501249390 0.0243291389 0.2577848136
42.0501449390 0.0243170075 0.2577834427
42.0501649390 0.0243048519 0.2577809095
42.0501849390 0.0242926739 0.2577771842
42.0502049390 0.0242804792 0.2577722967
42.0502249390 0.0242682733 0.2577662468
42.0502449390 0.0242560618 0.2577590048
42.0502649390 0.0242438484 0.2577506304
42.0502849390 0.0242316388 0.2577410638
42.0503049390 0.0242194403 0.2577303350
42.0503249390 0.0242072567 0.2577184439
42.0503449390 0.0241950955 0.2577053905
42.0503649390 0.0241829604 0.2576912045
42.0503849390 0.0241708606 0.2576758564
42.0504049390 0.0241588019 0.2576593459
42.0504249390 0.0241467897 0.2576417029
42.0504449390 0.0241348296 0.2576229274
42.0504649390 0.0241229329 0.2576030493
42.0504849390 0.0241111033 0.2575820088
42.0505049390 0.0240993481 0.2575598657
42.0505249390 0.0240876749 0.2575366199
42.0505449390 0.0240760930 0.2575122416
42.0505649390 0.0240646079 0.2574867904
42.0505849390 0.0240532290 0.2574602664
42.0506049390 0.0240419619 0.2574326396
42.0506249390 0.0240308158 0.2574039698
42.0506449390 0.0240198001 0.2573742270
42.0506649390 0.0240089204 0.2573434412
42.0506849390 0.0239981860 0.2573116124
42.0507049390 0.0239876062 0.2572787404
42.0507249390 0.0239771884 0.2572448850
42.0507449390 0.0239669420 0.2572100163
42.0507649390 0.0239568744 0.2571741343
42.0507849390 0.0239469949 0.2571372986
42.0508049390 0.0239373110 0.2570994794
42.0508249390 0.0239278320 0.2570607066
42.0508449390 0.0239185672 0.2570210099
42.0508649390 0.0239095259 0.2569803894
42.0508849390 0.0239007156 0.2569388449
42.0509049390 0.0238921456 0.2568964064
42.0509249390 0.0238838233 0.2568531036
42.0509449390 0.0238757581 0.2568089366
42.0509649390 0.0238679592 0.2567639053
42.0509849390 0.0238604359 0.2567180395
42.0510049390 0.0238531940 0.2566713691
42.0510249390 0.0238462463 0.2566239238
42.0510449390 0.0238395967 0.2565756738
42.0510649390 0.0238332562 0.2565266490
42.0510849390 0.0238272324 0.2564769089
42.0511049390 0.0238215346 0.2564264238
42.0511249390 0.0238161702 0.2563752532
42.0511449390 0.0238111466 0.2563233674
42.0511649390 0.0238064714 0.2562708259
42.0511849390 0.0238021538 0.2562176585
42.0512049390 0.0237981994 0.2561638355
42.0512249390 0.0237946194 0.2561094165
42.0512449390 0.0237914156 0.2560544312
42.0512649390 0.0237886012 0.2559988499
42.0512849390 0.0237861779 0.2559427321
42.0513049390 0.0237841550 0.2558861077
42.0513249390 0.0237825383 0.2558289766
42.0513449390 0.0237813350 0.2557713389
42.0513649390 0.0237805508 0.2557132840
42.0513849390 0.0237801913 0.2556547821
42.0514049390 0.0237802621 0.2555958629
42.0514249390 0.0237807687 0.2555365860
42.0514449390 0.0237817168 0.2554769218
42.0514649390 0.0237831119 0.2554169297
42.0514849390 0.0237849560 0.2553566098
42.0515049390 0.0237872563 0.2552959919
42.0515249390 0.0237900168 0.2552351356
42.0515449390 0.0237932391 0.2551740110
42.0515649390 0.0237969290 0.2551126778
42.0515849390 0.0238010883 0.2550511360
42.0516049390 0.0238057189 0.2549894452
42.0516249390 0.0238108262 0.2549276054
42.0516449390 0.0238164123 0.2548656166
42.0516649390 0.0238224771 0.2548035681
42.0516849390 0.0238290243 0.2547414303
42.0517049390 0.0238360520 0.2546792626
42.0517249390 0.0238435660 0.2546170950
42.0517449390 0.0238515623 0.2545548975
42.0517649390 0.0238600448 0.2544927299
42.0517849390 0.0238690116 0.2544306517
42.0518049390 0.0238784607 0.2543686330
42.0518249390 0.0238883961 0.2543067336
42.0518449390 0.0238988120 0.2542449534
42.0518649390 0.0239097103 0.2541833520
42.0518849390 0.0239210874 0.2541219294
42.0519049390 0.0239329431 0.2540607154
42.0519249390 0.0239452720 0.2539997101
42.0519449390 0.0239580721 0.2539390028
42.0519649390 0.0239713434 0.2538785636
42.0519849390 0.0239850767 0.2538184524
42.0520049390 0.0239992738 0.2537586391
42.0520249390 0.0240139272 0.2536992133
42.0520449390 0.0240290314 0.2536401749
42.0520649390 0.0240445845 0.2535815239
42.0520849390 0.0240605809 0.2535233200
42.0521049390 0.0240770113 0.2534655631
42.0521249390 0.0240938738 0.2534082830
42.0521449390 0.0241111610 0.2533515394
42.0521649390 0.0241288655 0.2532952726
42.0521849390 0.0241469815 0.2532396019
42.0522049390 0.0241655000 0.2531844676
42.0522249390 0.0241844151 0.2531299591
42.0522449390 0.0242037177 0.2530760467
42.0522649390 0.0242234003 0.2530227602
42.0522849390 0.0242434535 0.2529701591
42.0523049390 0.0242638700 0.2529182136
42.0523249390 0.0242846403 0.2528669834
42.0523449390 0.0243057553 0.2528164685
42.0523649390 0.0243272055 0.2527666986
42.0523849390 0.0243489798 0.2527176738
42.0524049390 0.0243710689 0.2526694536
42.0524249390 0.0243934635 0.2526220083
42.0524449390 0.0244161505 0.2525753975
42.0524649390 0.0244391225 0.2525295913
42.0524849390 0.0244623646 0.2524846494
42.0525049390 0.0244858693 0.2524405718
42.0525249390 0.0245096218 0.2523973882
42.0525449390 0.0245336145 0.2523550689
42.0525649390 0.0245578326 0.2523136735
42.0525849390 0.0245822649 0.2522732317
42.0526049390 0.0246068984 0.2522336841
42.0526249390 0.0246317238 0.2521951199
42.0526449390 0.0246567260 0.2521575093
42.0526649390 0.0246818941 0.2521208823
42.0526849390 0.0247072130 0.2520852387
42.0527049390 0.0247326735 0.2520506084
42.0527249390 0.0247582607 0.2520169616
42.0527449390 0.0247839615 0.2519843280
42.0527649390 0.0248097647 0.2519527376
42.0527849390 0.0248356555 0.2519221902
42.0528049390 0.0248616207 0.2518926561
42.0528249390 0.0248876493 0.2518641949
42.0528449390 0.0249137264 0.2518367767
42.0528649390 0.0249398388 0.2518104017
42.0528849390 0.0249659754 0.2517851293
42.0529049390 0.0249921214 0.2517608702
42.0529249390 0.0250182636 0.2517377138
42.0529449390 0.0250443891 0.2517156303
42.0529649390 0.0250704847 0.2516946197
42.0529849390 0.0250965394 0.2516746819
42.0530049390 0.0251225382 0.2516558170
42.0530249390 0.0251484681 0.2516380250
42.0530449390 0.0251743160 0.2516213059
42.0530649390 0.0252000708 0.2516056597
42.0530849390 0.0252257194 0.2515910864
42.0531049390 0.0252512507 0.2515775561
42.0531249390 0.0252766497 0.2515650988
42.0531449390 0.0253019053 0.2515537143
42.0531649390 0.0253270045 0.2515433431
42.0531849390 0.0253519360 0.2515340447
42.0532049390 0.0253766906 0.2515257597
42.0532249390 0.0254012533 0.2515185177
42.0532449390 0.0254256129 0.2515122890
42.0532649390 0.0254497584 0.2515070736
42.0532849390 0.0254736803 0.2515028417
42.0533049390 0.0254973676 0.2514996231
42.0533249390 0.0255208071 0.2514973581
42.0533449390 0.0255439915 0.2514960766
42.0533649390 0.0255669076 0.2514957190
42.0533849390 0.0255895462 0.2514963150
42.0534049390 0.0256118998 0.2514978349
42.0534249390 0.0256339554 0.2515002787
42.0534449390 0.0256557055 0.2515036166
42.0534649390 0.0256771408 0.2515078187
42.0534849390 0.0256982539 0.2515128851
42.0535049390 0.0257190336 0.2515187860
42.0535249390 0.0257394724 0.2515255213
42.0535449390 0.0257595628 0.2515330911
42.0535649390 0.0257792976 0.2515414059
42.0535849390 0.0257986672 0.2515505254
42.0536049390 0.0258176662 0.2515603900
42.0536249390 0.0258362871 0.2515709698
42.0536449390 0.0258545224 0.2515822649
42.0536649390 0.0258723665 0.2515942454
42.0536849390 0.0258898120 0.2516069114
42.0537049390 0.0259068552 0.2516202033
42.0537249390 0.0259234905 0.2516341209
42.0537449390 0.0259397104 0.2516486347
42.0537649390 0.0259555113 0.2516637146
42.0537849390 0.0259708874 0.2516793609
42.0538049390 0.0259858351 0.2516955137
42.0538249390 0.0260003507 0.2517121732
42.0538449390 0.0260144304 0.2517293394
42.0538649390 0.0260280687 0.2517469525
42.0538849390 0.0260412656 0.2517649829
42.0539049390 0.0260540135 0.2517834008
42.0539249390 0.0260663126 0.2518022358
42.0539449390 0.0260781609 0.2518213987
42.0539649390 0.0260895547 0.2518408895
42.0539849390 0.0261004921 0.2518606782
42.0540049390 0.0261109732 0.2518807650
42.0540249390 0.0261209942 0.2519010901
42.0540449390 0.0261305552 0.2519216537
42.0540649390 0.0261396542 0.2519423962
42.0540849390 0.0261482932 0.2519633174
42.0541049390 0.0261564683 0.2519843876
42.0541249390 0.0261641834 0.2520055771
42.0541449390 0.0261714347 0.2520268857
42.0541649390 0.0261782240 0.2520482242
42.0541849390 0.0261845514 0.2520696521
42.0542049390 0.0261904188 0.2520910800
42.0542249390 0.0261958260 0.2521124780
42.0542449390 0.0262007751 0.2521338761
42.0542649390 0.0262052659 0.2521552145
42.0542849390 0.0262093022 0.2521764934
42.0543049390 0.0262128860 0.2521976531
42.0543249390 0.0262160171 0.2522186935
42.0543449390 0.0262186974 0.2522395849
42.0543649390 0.0262209326 0.2522602975
42.0543849390 0.0262227226 0.2522808313
42.0544049390 0.0262240693 0.2523011267
42.0544249390 0.0262249783 0.2523212135
42.0544449390 0.0262254495 0.2523410022
42.0544649390 0.0262254905 0.2523605525
42.0544849390 0.0262250993 0.2523797750
42.0545049390 0.0262242835 0.2523986995
42.0545249390 0.0262230448 0.2524172962
42.0545449390 0.0262213871 0.2524355054
42.0545649390 0.0262193158 0.2524533570
42.0545849390 0.0262168311 0.2524708211
42.0546049390 0.0262139402 0.2524878681
42.0546249390 0.0262106471 0.2525044978
42.0546449390 0.0262069553 0.2525206506
42.0546649390 0.0262028705 0.2525363863
42.0546849390 0.0261983946 0.2525516450
42.0547049390 0.0261935331 0.2525664270
42.0547249390 0.0261882916 0.2525807023
42.0547449390 0.0261826739 0.2525944710
42.0547649390 0.0261766855 0.2526077032
42.0547849390 0.0261703301 0.2526203990
