Waveleght	Intensity	Error
662.43	0.09175	0.0004
662.48	0.0914	0.00039
662.52	0.08773	0.00031
662.56	0.09898	0.00053
662.6	0.09043	0.00058
662.64	0.09532	0.00046
662.68	0.09608	0.00044
662.72	0.09685	0.00051
662.76	0.09522	0.00034
662.8	0.09522	0.00052
662.84	0.10448	0.00033
662.88	0.09883	0.00057
662.92	0.09511	0.00046
662.95	0.09634	0.0004
663.0	0.09741	0.00038
663.04	0.0943	0.00023
663.07	0.09445	0.00039
663.12	0.10112	0.00042
663.16	0.10199	0.00064
663.19	0.10906	0.00033
663.24	0.10377	0.00023
663.28	0.10458	0.00027
663.31	0.111	0.00041
663.36	0.10458	0.00048
663.4	0.10464	0.00051
663.43	0.1056	0.00042
663.48	0.10937	0.00046
663.52	0.10922	0.00056
663.56	0.11232	0.00048
663.6	0.10866	0.00036
663.64	0.11024	0.00039
663.68	0.11008	0.0006
663.72	0.11879	0.00038
663.76	0.11874	0.00046
663.8	0.11034	0.00044
663.84	0.11003	0.00034
663.88	0.11874	0.0004
663.92	0.11482	0.00046
663.95	0.11512	0.00057
664.0	0.11711	0.00057
664.04	0.12179	0.00046
664.07	0.12648	0.00036
664.12	0.11472	0.00031
664.16	0.11691	0.00042
664.19	0.11324	0.00048
664.24	0.11869	0.00041
664.28	0.11864	0.00025
664.31	0.114	0.00034
664.36	0.11105	0.00025
664.4	0.11018	0.00042
664.43	0.1139	0.0005
664.48	0.11787	0.00051
664.52	0.1084	0.00041
664.56	0.10845	0.00034
664.6	0.10555	0.00038
664.64	0.10728	0.00038
664.68	0.1084	0.00025
664.72	0.10183	0.00052
664.76	0.10199	0.00044
664.8	0.09914	0.00038
664.84	0.09898	0.00058
664.88	0.10183	0.00047
664.92	0.10443	0.00041
664.95	0.10173	0.0004
665.0	0.10015	0.0002
665.04	0.10021	0.0004
665.07	0.09242	0.00039
665.12	0.10026	0.00034
665.16	0.09995	0.00038
665.19	0.09338	0.00053
