Raman-Spectrum _CDCl3 _pol90as01.dat
27/09/2021
10:38:18
_CDCl3
_pol90as Temp: NON
X in nm	Y Signal 	Error Signal				
653.68000	0.09033	0.00027
653.72000	0.08956	0.00025
653.76000	0.08844	0.00059
653.80000	0.09211	0.00025
653.84000	0.09618	0.00052
653.88000	0.09629	0.00047
653.92000	0.09155	0.00051
653.96000	0.09308	0.00046
654.00000	0.09048	0.00055
654.04000	0.09919	0.00051
654.08000	0.09695	0.00036
654.12000	0.09710	0.00031
654.16000	0.09720	0.00041
654.20000	0.09323	0.00025
654.24000	0.08676	0.00036
654.28000	0.09898	0.00042
654.32000	0.08951	0.00040
654.36000	0.09608	0.00038
654.40000	0.08956	0.00034
654.44000	0.09252	0.00044
654.48000	0.09236	0.00042
654.52000	0.09130	0.00044
654.56000	0.08778	0.00048
654.60000	0.08773	0.00044
654.64000	0.09262	0.00041
654.68000	0.09542	0.00036
654.72000	0.09333	0.00055
654.76000	0.09318	0.00047
654.80000	0.09308	0.00056
654.84000	0.09226	0.00033
654.88000	0.09598	0.00032
654.92000	0.09160	0.00041
654.96000	0.09211	0.00047
655.00000	0.09522	0.00047
655.04000	0.08682	0.00032
655.08000	0.08682	0.00039
655.12000	0.08967	0.00052
655.16000	0.09155	0.00040
655.20000	0.09343	0.00051
655.24000	0.09216	0.00069
655.28000	0.08778	0.00036
655.32000	0.09440	0.00058
655.36000	0.09399	0.00042
655.40000	0.08834	0.00051
655.44000	0.09226	0.00040
655.48000	0.09145	0.00036
655.52000	0.08972	0.00040
655.56000	0.09048	0.00038
655.60000	0.09145	0.00027
655.64000	0.09145	0.00042
655.68000	0.08875	0.00055
655.72000	0.08844	0.00031
655.76000	0.08860	0.00034
655.80000	0.09038	0.00032
655.84000	0.08850	0.00040
655.88000	0.09517	0.00025
655.92000	0.09496	0.00039
655.96000	0.09532	0.00033
656.00000	0.09160	0.00025
656.04000	0.08962	0.00047
656.08000	0.09501	0.00058
656.12000	0.09318	0.00057
656.16000	0.08972	0.00051
656.20000	0.09180	0.00038
656.24000	0.09140	0.00051
656.28000	0.09124	0.00046
656.32000	0.09155	0.00046
656.36000	0.08834	0.00046
656.40000	0.09517	0.00047
656.44000	0.09720	0.00034
656.48000	0.09517	0.00041
656.52000	0.09435	0.00031
656.56000	0.09425	0.00034
656.60000	0.09450	0.00042
656.64000	0.09700	0.00051
656.68000	0.09145	0.00036
656.72000	0.08936	0.00039
656.76000	0.09252	0.00020
656.80000	0.09221	0.00041
656.84000	0.09231	0.00038
656.88000	0.09033	0.00058
656.92000	0.09410	0.00040
656.96000	0.08702	0.00025
657.00000	0.09318	0.00034
657.04000	0.09415	0.00025
657.08000	0.09226	0.00033
657.12000	0.09262	0.00047
657.16000	0.09175	0.00051
657.20000	0.08951	0.00040
657.24000	0.08982	0.00027
657.28000	0.09354	0.00031
657.32000	0.09236	0.00027
657.36000	0.09226	0.00046
657.40000	0.09216	0.00052
657.44000	0.09236	0.00036
657.48000	0.09145	0.00036
657.52000	0.08951	0.00033
657.56000	0.09338	0.00042
657.60000	0.09140	0.00046
657.64000	0.09537	0.00044
657.68000	0.09791	0.00031
657.72000	0.09822	0.00047
657.76000	0.08860	0.00041
657.80000	0.08743	0.00050
657.84000	0.09084	0.00042
657.88000	0.09048	0.00038
657.92000	0.09522	0.00034
657.96000	0.09425	0.00065
658.00000	0.09394	0.00039
658.04000	0.09430	0.00040
658.08000	0.09038	0.00032
658.12000	0.09236	0.00042
658.16000	0.09623	0.00041
658.20000	0.09522	0.00047
658.24000	0.09420	0.00052
658.28000	0.10097	0.00020
658.32000	0.10092	0.00040
658.36000	0.09435	0.00020
658.40000	0.10077	0.00034
658.44000	0.09593	0.00053
658.48000	0.10550	0.00046
658.52000	0.09807	0.00053
658.56000	0.09812	0.00020
658.60000	0.09807	0.00027
658.64000	0.10759	0.00050
658.68000	0.11120	0.00042
658.72000	0.11222	0.00058
658.76000	0.11629	0.00048
658.80000	0.12989	0.00041
658.84000	0.13747	0.00025
658.88000	0.13564	0.00042
658.92000	0.13554	0.00040
658.96000	0.14139	0.00038
659.00000	0.15809	0.00056
659.04000	0.16945	0.00033
659.08000	0.18488	0.00041
659.12000	0.18849	0.00040
659.16000	0.20748	0.00060
659.20000	0.20723	0.00041
659.24000	0.21206	0.00051
659.28000	0.23574	0.00034
659.32000	0.23839	0.00023
659.36000	0.26527	0.00041
659.40000	0.28665	0.00034
659.44000	0.29862	0.00039
659.48000	0.29882	0.00025
659.52000	0.31420	0.00047
659.56000	0.33085	0.00040
659.60000	0.34872	0.00025
659.64000	0.35050	0.00036
659.68000	0.36109	0.00046
659.72000	0.36206	0.00047
659.76000	0.35345	0.00051
659.80000	0.35345	0.00033
659.84000	0.36572	0.00038
659.88000	0.34984	0.00034
659.92000	0.34332	0.00050
659.96000	0.34607	0.00038
660.00000	0.35635	0.00041
660.04000	0.33589	0.00031
660.08000	0.33533	0.00048
660.12000	0.33823	0.00055
660.16000	0.32031	0.00034
660.20000	0.30926	0.00036
660.24000	0.29022	0.00041
660.28000	0.26690	0.00023
660.32000	0.26028	0.00040
660.36000	0.26038	0.00053
660.40000	0.24893	0.00025
660.44000	0.22825	0.00055
660.48000	0.20886	0.00040
660.52000	0.17815	0.00061
660.56000	0.16782	0.00053
660.60000	0.16044	0.00034
660.64000	0.14608	0.00041
660.68000	0.14603	0.00046
660.72000	0.13315	0.00046
660.76000	0.12347	0.00056
660.80000	0.12169	0.00047
660.84000	0.11024	0.00051
660.88000	0.11018	0.00042
660.92000	0.10178	0.00052
660.96000	0.10204	0.00042
661.00000	0.10927	0.00042
661.04000	0.09501	0.00036
661.08000	0.09781	0.00034
661.12000	0.10148	0.00050
661.16000	0.10265	0.00036
661.20000	0.10168	0.00050
661.24000	0.09766	0.00023
661.28000	0.09791	0.00059
