Raman-Spectrum _CCl4 _aspol001.dat
27/09/2021
11:37:54
_CCl4
_aspol0 Temp: NON
X in nm	Y Signal 	Error Signal				
654.92000	0.18656	0.00036
654.96000	0.17983	0.00046
655.00000	0.17994	0.00036
655.04000	0.18564	0.00036
655.08000	0.18004	0.00036
655.12000	0.18274	0.00047
655.16000	0.17739	0.00036
655.20000	0.17922	0.00041
655.24000	0.17821	0.00047
655.28000	0.17795	0.00056
655.32000	0.18773	0.00031
655.36000	0.17250	0.00023
655.40000	0.18579	0.00047
655.44000	0.18956	0.00020
655.48000	0.17999	0.00032
655.52000	0.17215	0.00034
655.56000	0.17703	0.00050
655.60000	0.17719	0.00052
655.64000	0.17790	0.00053
655.68000	0.17622	0.00052
655.72000	0.17057	0.00047
655.76000	0.18019	0.00052
655.80000	0.17800	0.00048
655.84000	0.18014	0.00033
655.88000	0.17999	0.00046
655.92000	0.18681	0.00034
655.96000	0.17439	0.00064
656.00000	0.18656	0.00027
656.04000	0.18080	0.00061
656.08000	0.18213	0.00044
656.12000	0.17729	0.00023
656.16000	0.17698	0.00027
656.20000	0.17917	0.00052
656.24000	0.18488	0.00047
656.28000	0.18106	0.00048
656.32000	0.17535	0.00042
656.36000	0.17612	0.00041
656.40000	0.17408	0.00047
656.44000	0.17907	0.00044
656.48000	0.17907	0.00044
656.52000	0.17632	0.00038
656.56000	0.17627	0.00056
656.60000	0.17169	0.00056
656.64000	0.18859	0.00027
656.68000	0.18284	0.00052
656.72000	0.18014	0.00051
656.76000	0.17994	0.00058
656.80000	0.17744	0.00032
656.84000	0.17337	0.00032
656.88000	0.17709	0.00040
656.92000	0.17052	0.00041
656.96000	0.18320	0.00033
657.00000	0.18182	0.00034
657.04000	0.18096	0.00027
657.08000	0.18090	0.00055
657.12000	0.17815	0.00041
657.16000	0.17882	0.00040
657.20000	0.18574	0.00023
657.24000	0.17927	0.00041
657.28000	0.17831	0.00040
657.32000	0.18096	0.00027
657.36000	0.18116	0.00040
657.40000	0.17235	0.00032
657.44000	0.17744	0.00046
657.48000	0.17846	0.00039
657.52000	0.17423	0.00040
657.56000	0.17734	0.00038
657.60000	0.18391	0.00033
657.64000	0.18365	0.00038
657.68000	0.18004	0.00053
657.72000	0.17541	0.00032
657.76000	0.17444	0.00042
657.80000	0.17994	0.00036
657.84000	0.18569	0.00044
657.88000	0.17240	0.00048
657.92000	0.18264	0.00044
657.96000	0.18299	0.00053
658.00000	0.17327	0.00031
658.04000	0.17810	0.00051
658.08000	0.17999	0.00051
658.12000	0.17729	0.00033
658.16000	0.17434	0.00036
658.20000	0.17113	0.00025
658.24000	0.17143	0.00044
658.28000	0.17072	0.00044
658.32000	0.17810	0.00033
658.36000	0.17917	0.00034
658.40000	0.17031	0.00023
658.44000	0.17215	0.00034
658.48000	0.17841	0.00036
658.52000	0.17821	0.00025
658.56000	0.17551	0.00031
658.60000	0.17444	0.00036
658.64000	0.18381	0.00025
658.68000	0.18396	0.00050
658.72000	0.17235	0.00039
658.76000	0.18299	0.00053
658.80000	0.17907	0.00038
658.84000	0.17887	0.00050
658.88000	0.18258	0.00053
658.92000	0.18370	0.00046
658.96000	0.18009	0.00044
659.00000	0.17261	0.00041
659.04000	0.17622	0.00047
659.08000	0.17902	0.00048
659.12000	0.17917	0.00034
659.16000	0.17164	0.00034
659.20000	0.17357	0.00025
659.24000	0.18192	0.00020
659.28000	0.16960	0.00025
659.32000	0.17739	0.00036
659.36000	0.16975	0.00036
659.40000	0.17714	0.00041
659.44000	0.17739	0.00027
659.48000	0.17530	0.00038
659.52000	0.17072	0.00050
659.56000	0.17815	0.00047
659.60000	0.18386	0.00041
659.64000	0.17994	0.00042
659.68000	0.17999	0.00051
659.72000	0.17999	0.00039
659.76000	0.16385	0.00040
659.80000	0.18024	0.00047
659.84000	0.18116	0.00051
659.88000	0.17423	0.00023
659.92000	0.17062	0.00041
659.96000	0.17612	0.00025
660.00000	0.17622	0.00034
660.04000	0.17739	0.00027
660.08000	0.17413	0.00025
660.12000	0.17418	0.00034
660.16000	0.17042	0.00071
660.20000	0.17255	0.00052
660.24000	0.17031	0.00039
660.28000	0.17887	0.00044
660.32000	0.17917	0.00041
660.36000	0.17174	0.00038
660.40000	0.17912	0.00033
660.44000	0.17454	0.00056
660.48000	0.17887	0.00031
660.52000	0.17261	0.00047
660.56000	0.18116	0.00040
660.60000	0.18101	0.00051
660.64000	0.18946	0.00047
660.68000	0.17154	0.00047
660.72000	0.17143	0.00031
660.76000	0.17072	0.00038
660.80000	0.16685	0.00059
660.84000	0.16609	0.00060
660.88000	0.17444	0.00042
660.92000	0.17439	0.00023
660.96000	0.17729	0.00033
661.00000	0.17128	0.00042
661.04000	0.16140	0.00025
661.08000	0.17815	0.00047
661.12000	0.17927	0.00047
661.16000	0.16583	0.00020
661.20000	0.16604	0.00041
661.24000	0.17332	0.00015
661.28000	0.17826	0.00041
661.32000	0.17709	0.00033
