Raman-Spectrum _CHBr3 _spol9001.dat
27/09/2021
16:18:21
_CHBr3
_spol90 Temp: NON
X in nm	Y Signal 	Error Signal				
595.52000	0.11395	0.00072
595.56000	0.11619	0.00033
595.60000	0.11874	0.00033
595.64000	0.11986	0.00053
595.68000	0.11207	0.00041
595.72000	0.11202	0.00047
595.76000	0.11685	0.00039
595.80000	0.12368	0.00034
595.84000	0.11604	0.00041
595.88000	0.12154	0.00038
595.92000	0.12261	0.00040
595.96000	0.12734	0.00041
596.00000	0.12632	0.00047
596.04000	0.12632	0.00052
596.08000	0.12057	0.00051
596.12000	0.12811	0.00048
596.16000	0.12607	0.00048
596.20000	0.13488	0.00047
596.24000	0.13305	0.00044
596.28000	0.13386	0.00052
