Raman-Spectrum _CHBr3 _aspol001.dat
27/09/2021
15:44:59
_CHBr3
_aspol0 Temp: NON
X in nm	Y Signal 	Error Signal				
658.56000	0.15199	0.00032
658.60000	0.14588	0.00046
658.64000	0.15662	0.00027
658.68000	0.15463	0.00050
658.72000	0.15178	0.00034
658.76000	0.15932	0.00034
658.80000	0.15193	0.00042
658.84000	0.15173	0.00025
658.88000	0.16028	0.00046
658.92000	0.16033	0.00052
658.96000	0.15438	0.00051
659.00000	0.17138	0.00015
659.04000	0.16685	0.00050
659.08000	0.16604	0.00034
659.12000	0.17999	0.00046
659.16000	0.18029	0.00047
659.20000	0.17821	0.00034
659.24000	0.18309	0.00036
659.28000	0.18019	0.00041
659.32000	0.18650	0.00055
659.36000	0.19419	0.00036
659.40000	0.19898	0.00046
659.44000	0.19918	0.00033
659.48000	0.19343	0.00061
659.52000	0.19725	0.00036
659.56000	0.21018	0.00023
659.60000	0.20641	0.00036
659.64000	0.20840	0.00044
659.68000	0.20275	0.00033
659.72000	0.20254	0.00060
659.76000	0.21303	0.00042
659.80000	0.21858	0.00044
659.84000	0.22825	0.00020
659.88000	0.21588	0.00034
659.92000	0.22897	0.00038
659.96000	0.22245	0.00041
660.00000	0.22713	0.00047
660.04000	0.22718	0.00040
660.08000	0.22255	0.00034
660.12000	0.22245	0.00034
660.16000	0.21583	0.00061
660.20000	0.21970	0.00039
660.24000	0.22617	0.00033
660.28000	0.22046	0.00041
660.32000	0.22046	0.00041
660.36000	0.20193	0.00042
660.40000	0.21491	0.00034
660.44000	0.20911	0.00044
660.48000	0.20494	0.00023
660.52000	0.19725	0.00048
660.56000	0.20188	0.00032
660.60000	0.19623	0.00036
660.64000	0.19628	0.00039
660.68000	0.19547	0.00041
660.72000	0.19251	0.00057
660.76000	0.18656	0.00053
660.80000	0.18024	0.00041
660.84000	0.17917	0.00041
660.88000	0.17490	0.00051
660.92000	0.17525	0.00060
660.96000	0.16670	0.00058
661.00000	0.17714	0.00034
661.04000	0.17551	0.00031
661.08000	0.16568	0.00036
661.12000	0.15835	0.00052
661.16000	0.15932	0.00034
661.20000	0.15942	0.00057
661.24000	0.15086	0.00031
661.28000	0.15657	0.00051
